"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CASC5",0.0430846932850997,-1.87618785815631,0.005,0.019,1
"RBM10",0.043085435719747,-0.213548242472916,0.184,0.127,1
"GET4",0.0432529401984271,-1.04352149744234,0.116,0.146,1
"JMJD7",0.0433303402699043,-2.41782339514845,0.009,0.026,1
"PPP2R1A",0.0434235641067974,-0.410872827834525,0.53,0.478,1
"MZT2B",0.0435349607771292,-0.438075708791025,0.502,0.462,1
"PHC3",0.0435743577148304,-1.05058620791883,0.181,0.203,1
"FOXRED2",0.0436487663409465,1.96794526915751,0.014,0.004,1
"SLC25A42",0.0436568291347006,-1.24805606353842,0.021,0.042,1
"ACSF3",0.0436819087098776,-0.105427496840873,0.14,0.095,1
"GNPDA2",0.043697279051924,-1.69245085945573,0.03,0.054,1
"RP11-379F4.9",0.0437513003136493,1.86045607512995,0.014,0.004,1
"FAM179B",0.0438021151574124,-1.43497015125506,0.044,0.07,1
"RP11-758H9.2",0.0438109636336872,-0.184642838099489,0.16,0.112,1
"CARS2",0.0438400195848669,-0.238346229498506,0.16,0.111,1
"VPS4A",0.04390695206002,-0.825050827103386,0.212,0.232,1
"FAM104A",0.043944952159906,-0.141901882858133,0.191,0.133,1
"FMNL3",0.0439905061119174,-1.40619616152015,0.053,0.08,1
"TREML2",0.0440577052506589,-2.27839475641191,0.009,0.026,1
"RP5-1021I20.1",0.0442670261725199,1.49171555727442,0.014,0.004,1
"IL17RA",0.0443001702978659,-0.120855480123184,0.393,0.286,1
"RAD54L2",0.0443747672843588,-0.211568214698265,0.077,0.047,1
"RP11-536C5.7",0.0445789174413276,0.776728174929453,0.014,0.004,1
"F8A3",0.0445921046365241,-1.31201490055703,0.035,0.06,1
"ZNF436-AS1",0.0446832923191533,1.18622858833091,0.014,0.004,1
"AC195454.1",0.0446832923191533,1.42292812805103,0.014,0.004,1
"FRMD6-AS1",0.0446832923191533,1.36201930224227,0.014,0.004,1
"PRR34",0.0446832923191533,1.32467828600145,0.014,0.004,1
"GATM",0.0447012889618473,1.66982511998378,0.021,0.008,1
"JADE1",0.0447109716246972,-0.855201769078129,0.163,0.191,1
"RP11-327F22.2",0.0447878622794193,1.37877040613041,0.014,0.004,1
"AVIL",0.0447878732667578,1.17981738297067,0.014,0.004,1
"RP11-390P24.1",0.0447878732667578,1.34863878516033,0.014,0.004,1
"FGFR1OP",0.044858656765691,-1.57350448748742,0.03,0.054,1
"EFTUD1",0.0448884851747304,-1.40261522055386,0.049,0.075,1
"RP11-190C22.9",0.0448926605898492,0.670360295724807,0.014,0.004,1
"ZNF554",0.0449192987438911,-1.6868831734687,0.009,0.026,1
"BCO2",0.0449976545943402,1.01453639482746,0.014,0.004,1
"RNF10",0.045072763536927,-0.589983524226932,0.312,0.313,1
"HIST1H2BK",0.0451492454132835,-1.21453120601132,0.063,0.092,1
"C3orf18",0.0451680626335752,-1.50328565759342,0.009,0.026,1
"TNFAIP1",0.0452039168346508,0.151385942976042,0.044,0.024,1
"LEAP2",0.0452082638721908,0.841028887852602,0.014,0.004,1
"ZSCAN16",0.0452448742669615,0.191368793292097,0.065,0.039,1
"MRPS31",0.0452816788672597,-0.941698290809381,0.14,0.168,1
"CTD-2616J11.2",0.0453138797583937,0.563099961393859,0.014,0.004,1
"MUL1",0.0453929284014317,-0.100350976962962,0.107,0.07,1
"PEX16",0.0454078081953446,-0.174629101310718,0.263,0.187,1
"LINC00937",0.0454083145753079,-2.15734146544804,0.028,0.051,1
"PTPRA",0.0454842463550408,-0.815823594112373,0.258,0.267,1
"FAM120B",0.0456048719738111,-1.02908088485031,0.1,0.13,1
"AK6",0.0457773201210142,-0.288105329366481,0.147,0.1,1
"SPINT2",0.0458534405696491,-0.109576020868065,0.312,0.226,1
"ENPP4",0.0463176760681426,-1.37708856348879,0.037,0.062,1
"PSMC5",0.0463405135472188,-0.128691807206249,0.574,0.408,1
"SLC36A4",0.0464863267267604,-0.122510554289986,0.121,0.081,1
"TRIM37",0.0465075129764895,-1.76755277196154,0.035,0.059,1
"SPIDR",0.0465174069648513,-1.07442428277487,0.142,0.167,1
"RPUSD2",0.0465487107547811,-1.64469818490997,0.035,0.059,1
"EPS15L1",0.0466256501343478,-0.968270793952851,0.14,0.166,1
"GPSM2",0.0467487170291245,1.07683192506898,0.021,0.008,1
"KANSL2",0.046893108583815,-1.0699147866727,0.116,0.144,1
"MAGIX",0.0469158667890767,1.02162154476114,0.021,0.008,1
"IGHV4-34",0.0469440536061347,-4.33487103605421,0.012,0.029,1
"PIGT",0.0470621562328743,-0.288795568668127,0.286,0.203,1
"CREB3L4",0.0470650887681749,-1.93595047946966,0.012,0.029,1
"PHKG2",0.0471307008522349,-0.125955692405324,0.247,0.178,1
"CABLES2",0.0473359422686078,0.908521096164806,0.021,0.008,1
"RP11-245D16.4",0.0473688220977686,-1.85758760827202,0.012,0.029,1
"MICALL1",0.0474297703557655,-1.99000122989152,0.012,0.029,1
"UBTD2",0.0475048558530235,0.814190791483574,0.021,0.008,1
"SUDS3",0.0475287449889517,-1.08850994990909,0.1,0.13,1
"PGAM5",0.0475711813187983,0.518874830569286,0.035,0.018,1
"GFER",0.0476054347902604,-0.130299469053524,0.172,0.121,1
"DHX8",0.0477516159583013,-0.251896489485367,0.17,0.118,1
"EIF3F",0.0477571685667213,-0.154664682796924,0.909,0.826,1
"ZNF324B",0.0477591762514729,0.706379310783028,0.021,0.008,1
"ESYT1",0.0478169539826414,-0.722738118365112,0.295,0.295,1
"MRPS24",0.0478397282933717,-0.494449166348164,0.3,0.316,1
"PRRC2A",0.0478620687623902,-0.812745234691272,0.267,0.272,1
"HSBP1L1",0.0478890596162854,-1.42803523757402,0.042,0.067,1
"GSS",0.0479240425620096,-0.15490445933367,0.149,0.103,1
"RP11-532F6.3",0.0480146400699011,0.542410005998218,0.021,0.008,1
"BAG3",0.0480524189598066,-1.62119261654491,0.035,0.059,1
"CLUAP1",0.0481015389601378,-1.61366232092028,0.026,0.047,1
"MGME1",0.0481411069014408,-0.178841986831654,0.093,0.06,1
"CTD-2245F17.3",0.0481912033663344,-2.20067089473007,0.021,0.041,1
"DECR2",0.0482717313322741,0.259675180729258,0.04,0.021,1
"CXCR2",0.0482933102836803,-2.23469570999711,0.021,0.041,1
"PREP",0.0483319924720706,-0.209410907903743,0.137,0.093,1
"RWDD4",0.0484296386130218,-0.136125282463206,0.167,0.118,1
"MARCH7",0.0485497670245371,-0.172891871194841,0.36,0.255,1
"ZNF699",0.0486333079774685,-1.54325172030231,0.047,0.072,1
"LINC00665",0.0487122185057326,-1.85277811052749,0.016,0.035,1
"RNASE6",0.048729230231963,-1.36979797601084,0.112,0.139,1
"PNPLA7",0.0487418793505407,-1.93383169211328,0.014,0.032,1
"RP11-1017G21.5",0.0487461096665303,0.342743456291168,0.067,0.041,1
"PPOX",0.0488091187622031,-1.57125984962162,0.051,0.077,1
"CNOT8",0.0488314527501072,-0.734658269345878,0.242,0.257,1
"ZNF616",0.0489767789850307,-2.59604421642245,0.007,0.022,1
"PCNX",0.0490372488768513,-1.0350554592811,0.109,0.139,1
"PTCD3",0.0490411822061667,-1.15631864855766,0.107,0.136,1
