"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj"
"MBOAT7",0.000530046398954868,-1.74526273970774,0.031,0.114,1
"GTF2A2",0.000537115628209624,-0.495780021839586,0.255,0.406,1
"PPCDC",0.000537140740586752,-2.33850076733346,0.016,0.088,1
"ATF4",0.000542530336772036,-0.585161571959312,0.266,0.414,1
"HIPK3",0.000543872240468808,-1.43182646901495,0.047,0.137,1
"LSM6",0.00054565372170963,-0.604218194198583,0.266,0.418,1
"EIF3D",0.000546028110586373,0.475720786009563,0.599,0.563,1
"VAMP3",0.000546376694521687,-0.889155666049428,0.078,0.185,1
"CAMK1D",0.000547944438056941,1.06255707902275,0.198,0.114,1
"HECA",0.000553235562872774,-1.77674411419264,0.031,0.113,1
"EDEM3",0.000554012034323125,-3.30008793647523,0.005,0.069,1
"GOLGA7",0.000554202203862359,-0.856380644729732,0.156,0.279,1
"PPP4C",0.000554565530515144,-0.5632255644498,0.297,0.455,1
"RP11-117D22.2",0.000559657118554936,2.33969605882722,0.057,0.017,1
"CHPT1",0.000559761581346364,1.13189593939228,0.26,0.18,1
"RP11-413H22.2",0.000561181170713332,1.72964963544966,0.109,0.049,1
"RMDN3",0.000562115859622086,-1.88187366016168,0.026,0.105,1
"C9orf16",0.000563033964071575,-0.412661652836165,0.422,0.59,1
"CALU",0.000569633052943163,-1.55700898307064,0.021,0.098,1
"PHB",0.000574012328591571,-0.705635304746264,0.167,0.3,1
"JAK1",0.000574148956408339,-0.594414509130573,0.432,0.601,1
"GMPS",0.000576117171181873,-1.23559345421351,0.047,0.139,1
"CD86",0.0005775937962241,-1.27541381335334,0.057,0.153,1
"PIK3AP1",0.000577727724397523,-0.856180373068695,0.104,0.22,1
"EID1",0.0005796560747524,-0.520786322563789,0.448,0.609,1
"MRPS28",0.000583854948507774,-0.8675228764339,0.042,0.133,1
"MYBL1",0.000588045461248002,-2.91005372692631,0.005,0.069,1
"CACNA2D3",0.000593174106891949,-4.69723492391152,0,0.059,1
"KIAA2013",0.000597461771383633,-1.79017474360986,0.026,0.105,1
"HMG20B",0.000597566524676997,-1.18573548419037,0.068,0.168,1
"LINC00869",0.000601658067017217,-1.08524637164775,0.125,0.237,1
"SMARCA2",0.000606421809778929,-1.13904878126149,0.052,0.147,1
"SEPT9",0.00061175471835767,-0.439728598896802,0.479,0.65,1
"DHRS4L2",0.000619684300365544,-0.803734516047176,0.094,0.206,1
"EVI2B",0.000622073019647101,0.294004313481322,0.745,0.664,1
"TTYH3",0.000622488662457482,-1.81630501691095,0.016,0.088,1
"SNX10",0.000628597377485519,0.701085183636247,0.37,0.277,1
"ZBTB38",0.000630751495690356,-1.90886270820138,0.042,0.125,1
"DNAJB11",0.000637173214591631,-0.840618113716464,0.104,0.22,1
"ZNF100",0.000639748385529083,2.21622606654295,0.062,0.02,1
"KBTBD8",0.000640557612126891,2.61434677757468,0.047,0.012,1
"LPXN",0.000640602886161923,-1.27472281427511,0.089,0.187,1
"SMPD1",0.000652813453496134,-1.29914854153826,0.036,0.12,1
"NARS",0.000659249407888043,-0.888168158940937,0.13,0.247,1
"ZMIZ1",0.000663976417979336,-4.34144201710451,0,0.058,1
"ZDHHC1",0.000663976521999269,-4.46497082803316,0,0.058,1
"PLAGL2",0.000663976521999269,-4.43229513083763,0,0.058,1
"SERTAD3",0.000664543506553431,-1.43354707586673,0.031,0.113,1
"NDUFB4",0.00066518560184525,-0.459700247139886,0.344,0.516,1
"ERN1",0.000666445222271232,-1.64344866583269,0.031,0.112,1
"WASIR2",0.000676610334696157,4.27409770035654,0.021,0.002,1
"TEAD2",0.000676610334696157,3.92598888740531,0.021,0.002,1
"ANKRD44",0.000677263531344993,0.588674203379424,0.474,0.395,1
"SFT2D2",0.000680693667364962,-0.885167427837664,0.052,0.148,1
"IGKV4-1",0.000681225801687022,3.97523705828783,0.021,0.002,1
"MICU3",0.000681225801687022,4.20784516277851,0.021,0.002,1
"LINC-PINT",0.000681987153823455,0.972806822023636,0.193,0.109,1
"SYT5",0.000684217796513454,2.22358465788567,0.047,0.012,1
"STARD3NL",0.000684449403746104,-1.248616037212,0.073,0.174,1
"ZNF639",0.000684752668336068,1.28212267026977,0.125,0.059,1
"COPS3",0.000685637378784271,-0.907113233599312,0.083,0.188,1
"DTX4",0.000685870521391127,4.39906491053257,0.021,0.002,1
"ANK1",0.000686722663181141,2.2440783580012,0.047,0.012,1
"ZNF415",0.000690544663043262,3.33043077489378,0.021,0.002,1
"APRT",0.000690589429867806,-0.340932635414934,0.63,0.779,1
"SEMA4A",0.000691014815837221,-1.52585346938899,0.021,0.096,1
"ATXN1",0.000694363756009589,-2.06288632550418,0.016,0.086,1
"CRTAM",0.000695864410231329,-3.22606929016564,0.005,0.067,1
"PLEKHO2",0.000699171085262151,-2.35387919625834,0.01,0.077,1
"EPB41L5",0.000699981893473644,3.14889249634183,0.021,0.002,1
"NPRL2",0.000702605398019721,-1.33378647140367,0.031,0.114,1
"TFRC",0.000704518733151647,-2.13009253089427,0.016,0.086,1
"DTX1",0.000704745325075525,3.06980300671699,0.021,0.002,1
"IGHV1-69-2",0.000704745325075525,3.21083754802752,0.021,0.002,1
"LGALS8",0.000708053166485568,-0.869639217288207,0.052,0.148,1
"CTD-2006K23.1",0.000710649359496943,-2.33005399490324,0.01,0.077,1
"IMP3",0.000711272885556071,-0.76555199967691,0.182,0.308,1
"ARRDC1",0.000713158708297881,-0.944209243817667,0.094,0.201,1
"IRS2",0.000715636644605307,-1.26847610906668,0.073,0.171,1
"CTNNBIP1",0.000717188625296955,-1.62397066813382,0.036,0.119,1
"CYBA",0.000735170190386247,-0.344427832685699,0.99,0.949,1
"PIK3IP1",0.000735922386530034,-0.878530889456194,0.182,0.305,1
"ITGB2-AS1",0.000736559335909269,-0.899936473128569,0.083,0.189,1
"ADAM15",0.000740903072985204,-1.63723229395357,0.021,0.095,1
"LLPH",0.000742222226673459,-1.06276205043538,0.089,0.192,1
"POLR1D",0.000742898631313286,-0.369978575902235,0.37,0.54,1
"ABCD3",0.00074318537491714,-4.6315824792387,0,0.057,1
"RIN2",0.00074318537491714,-4.28789192214537,0,0.057,1
"FAM173A",0.00074637321364077,-0.825319534747418,0.115,0.231,1
"SLC25A20",0.000746855132422705,-1.42838637508287,0.01,0.077,1
"ORMDL2",0.000748160561105554,-0.916441871194117,0.104,0.214,1
"NDUFB5",0.000749746373646213,-0.400718835037545,0.26,0.434,1
"CDK5",0.000751456026128149,-3.398094407341,0.005,0.066,1
"GPR160",0.000769091555217762,2.70327938192978,0.052,0.015,1
"TIMM17A",0.000769416471206109,-0.893993095664579,0.057,0.154,1
"MRPS12",0.000770397806372944,-0.626400450058265,0.12,0.241,1
"LMBRD1",0.000770903926102025,1.18634952587294,0.245,0.162,1
"PARL",0.000787851754506008,-0.560198992390198,0.109,0.233,1
"ITGA5",0.000793272217593003,-2.19549843374442,0.01,0.076,1
"DEDD2",0.000797324486649734,-0.655610506728352,0.146,0.273,1
"ZNF675",0.000805812302936464,1.95641537442096,0.083,0.033,1
"UROS",0.000807124628597051,-0.936486279347763,0.089,0.191,1
"CKB",0.000809083695970804,-2.93154956105722,0.005,0.066,1
"ACTN4",0.000811089094676268,-0.936951392268036,0.109,0.222,1
"LRRN3",0.000814066588343608,-2.84423586003712,0.005,0.066,1
"ZNF276",0.000814704909424004,-1.13136017994096,0.068,0.165,1
"ADAM8",0.000814905057007173,-1.18824350292874,0.094,0.196,1
"RP11-18H21.1",0.000815733869926657,-2.96628432936265,0.005,0.066,1
"PFDN4",0.00081721929074669,-0.535464442129586,0.156,0.287,1
"MRPS36",0.000821067986777777,-0.519583017527878,0.141,0.268,1
"NXT1",0.000821244818020597,-0.779836206629744,0.094,0.2,1
"RAB2A",0.000822384784454311,-0.495523284112164,0.214,0.361,1
"REEP3",0.000824117905228247,-2.31390389217206,0.005,0.066,1
"TMEM219",0.000827269634892021,-0.454105404695379,0.255,0.422,1
"SUCLA2",0.000829701418392635,-1.3831030106796,0.021,0.095,1
"CISH",0.000831272865184357,-2.62443986615855,0.01,0.075,1
"MEFV",0.000831796575881822,-4.14679448079058,0,0.056,1
"C10orf11",0.000831796706055304,-4.33142048729032,0,0.056,1
"NCR1",0.000831796706055304,-4.93933188695576,0,0.056,1
"UPK3A",0.000831796706055304,-4.23339255358854,0,0.056,1
"A2M-AS1",0.000835141043354972,-3.8574496942931,0.005,0.065,1
"FNBP1",0.000838988046505716,-0.476013872112677,0.333,0.501,1
"NAPA",0.000843520903829718,-0.521451065827338,0.141,0.271,1
"PGPEP1",0.000845720569274573,-2.54465269109028,0.01,0.075,1
"HNRNPAB",0.000850545949427892,-0.930337715557855,0.078,0.18,1
"INPP5K",0.000856626385784478,-1.24230862724349,0.052,0.142,1
"MAT2A",0.000856752396893288,-0.756288553094582,0.078,0.182,1
"TRIB1",0.000866380711238212,-2.12360917016309,0.016,0.084,1
"RP11-1398P2.1",0.000870623604866299,-1.22636872893356,0.031,0.111,1
"PPP1R7",0.000875528758519545,-0.72306438149927,0.151,0.276,1
"SLC38A2",0.000878151639489773,-0.740627007225083,0.141,0.267,1
"BIN1",0.00088018698613934,0.643746168889233,0.401,0.301,1
"RELB",0.000881865294412792,1.50561673511454,0.156,0.086,1
"ZCCHC17",0.00088256670083789,-0.958282606317866,0.057,0.152,1
"RNF167",0.000884364412582623,-0.718675247372178,0.203,0.335,1
"AC090498.1",0.000884520119911691,0.279383803929258,0.896,0.863,1
"SNX6",0.000885751349986289,-0.39169973907753,0.219,0.375,1
"FAM127A",0.000887083840701124,-2.19107106981259,0.01,0.075,1
"RP9",0.000887982849484143,1.24144842382746,0.141,0.071,1
"PRNP",0.000889898786439398,-0.466624328951488,0.104,0.22,1
"ABCG1",0.000893172583169465,1.33388762424927,0.083,0.032,1
"FAM210B",0.000895471901413235,-2.84802670362496,0.005,0.065,1
"CSNK1G3",0.000897338505607189,1.23267115704967,0.182,0.105,1
"GRN",0.000900703273417231,-1.08182117039953,0.323,0.416,1
"PTPN7",0.000906010920773296,-1.10096803910303,0.12,0.226,1
"LTBR",0.000923270001663818,-1.90645686770255,0.01,0.075,1
"ICAM4",0.000923351977125222,-2.4990252139138,0.005,0.065,1
"CYFIP1",0.000927129500321788,-2.0924311816761,0.005,0.065,1
"RNF181",0.000929239090995458,-0.603879578746364,0.26,0.406,1
"FRMD4B",0.000930924746035554,-4.40433832457701,0,0.055,1
"TNFRSF8",0.000930924891653488,-4.31249415200527,0,0.055,1
"G0S2",0.000930924891653488,-5.21447870336689,0,0.055,1
"DAPK1",0.000930924891653488,-4.38863557624382,0,0.055,1
"RCN1",0.000930924891653488,-4.50821266790215,0,0.055,1
"MEGF9",0.000932067787320678,-1.78900816453216,0.031,0.108,1
"SLBP",0.000938505708218133,-0.604336089574319,0.094,0.201,1
"SPTY2D1",0.000942218910975923,-1.66137478078185,0.021,0.093,1
"SMARCA4",0.000945524333564184,-1.26808335874868,0.042,0.125,1
"TESPA1",0.000950336672118802,-1.50622480994836,0.047,0.131,1
"SLC38A10",0.000950820545689518,-1.0214141346362,0.073,0.171,1
"ABHD5",0.000956252983601148,-2.05279620005562,0.016,0.083,1
"COPB2",0.000960345210485645,-1.37278727897485,0.057,0.146,1
"SELT",0.000964664750451883,-0.461350362452125,0.359,0.525,1
"TTC39B",0.000966971533887252,-3.19106066043276,0.005,0.064,1
"VAPA",0.000967099617899999,-0.359590832222318,0.385,0.564,1
"TECR",0.000974068223900704,-0.698323673306323,0.208,0.339,1
"TWF2",0.00097424110213472,-0.588503586369413,0.208,0.35,1
"PARP4",0.00097463417281917,-1.45628347621757,0.026,0.101,1
"AGPAT5",0.000976763476599589,2.13664911722207,0.068,0.024,1
"YIF1B",0.000980743779442863,-1.36134880999166,0.036,0.118,1
"EXOSC1",0.000982708289590935,-0.916635767187959,0.083,0.185,1
"USP25",0.000982758269159214,-1.82088657993912,0.021,0.092,1
"VCPKMT",0.000986800844278779,1.46980408057861,0.109,0.05,1
"ADD1",0.000987205329043303,0.767014096671856,0.323,0.234,1
"NUDT19",0.00100115014958468,-1.95241621325643,0.016,0.083,1
"PREP",0.00102054518912308,-2.07631527638633,0.01,0.074,1
"CTNNA1",0.00102221716467392,-1.06029423616903,0.047,0.134,1
"CRIPT",0.00102230020869641,-0.832106722427082,0.052,0.144,1
"DLD",0.0010243331356895,-0.70493060215092,0.052,0.143,1
"FOXN2",0.00102861787817611,-1.40934926480861,0.026,0.101,1
"NABP1",0.00103181435105708,-0.721883148149579,0.099,0.209,1
"MEF2D",0.00103463572382631,-2.25808593903719,0.016,0.082,1
"PTPN18",0.00103514638937119,-0.751117701446564,0.156,0.281,1
"DCK",0.00103675386060954,0.753251816519507,0.37,0.298,1
"TMEM160",0.00103820786901652,-0.503756473407269,0.26,0.416,1
"FEZ1",0.00104181667772354,-5.16250183618588,0,0.054,1
"MYCL",0.001041816840617,-4.24887347475851,0,0.054,1
"NFE2",0.001041816840617,-4.28939566170832,0,0.054,1
"RP11-1008C21.1",0.001041816840617,-4.52937405078184,0,0.054,1
"SOAT1",0.00104270303752136,-1.42630122172863,0.036,0.116,1
"EIF4A3",0.00104731645160587,-0.952372763574626,0.089,0.189,1
"MILR1",0.00104779979510415,1.79872630182725,0.104,0.048,1
"C19orf70",0.00105213379807865,-0.479321940216284,0.245,0.403,1
"ALG5",0.00105694364667141,-0.99508968358238,0.073,0.17,1
"PIGB",0.00106069499326468,1.87273941473533,0.073,0.027,1
"RAP1GAP2",0.00106136257637043,-3.47595118568782,0.005,0.063,1
"AKAP7",0.00106335472974096,-1.86948722265668,0.021,0.091,1
"FUBP1",0.00107251152126222,-0.727096622050582,0.094,0.2,1
"CLASRP",0.00108641570620534,1.4025285957207,0.161,0.09,1
"ODF3B",0.00109099849041644,-1.10581417666399,0.068,0.162,1
"SPRYD3",0.00109322947952154,-2.92797786729961,0.01,0.072,1
"C2orf76",0.00109746791799315,-1.78515414477315,0.021,0.091,1
"CAPZA1",0.00110024582586569,-0.517001269229203,0.359,0.491,1
"IER3",0.00110048600102892,-2.38890298020673,0.01,0.073,1
"MEF2C-AS1",0.00111158961313865,3.707979823919,0.026,0.004,1
"UQCC3",0.00111370356718182,-0.965354541808515,0.057,0.149,1
"GNB5",0.00111610681823827,1.24837261489382,0.156,0.085,1
"MIR22HG",0.00111644921734923,-2.88838313899965,0.01,0.072,1
"TLR6",0.00111802875920222,2.67997148497121,0.047,0.013,1
"CTD-2287O16.5",0.00112356898191556,3.37734973502664,0.026,0.004,1
"DMXL1",0.00112842785453092,1.6411202223501,0.13,0.067,1
"MSRB2",0.00112863386673801,-1.4970971392499,0.031,0.107,1
"RP4-800J21.3",0.00112960332160477,3.15999888898026,0.026,0.004,1
"RP11-35G9.3",0.00113269538005608,1.49330739973326,0.109,0.051,1
"UFD1L",0.00113434269938113,-0.820714217922391,0.12,0.23,1
"ZDHHC23",0.00113566761001493,3.02158938033061,0.026,0.004,1
"BCKDK",0.00114003922232084,-0.966674493643402,0.057,0.148,1
"ZNF19",0.00114176198169382,3.03431642459493,0.026,0.004,1
"TMSB10",0.00115321304339283,-0.104728504992232,1,1,1
"ITGA6",0.00116013427091665,-3.72414507274067,0.005,0.062,1
"ABCC3",0.00116013442260148,-3.56595671898995,0.005,0.062,1
"MRPS6",0.00116333102295913,-0.53635374464686,0.177,0.312,1
"MIR181A1HG",0.00116586792906956,-4.44769568132962,0,0.053,1
"LYPD2",0.00116586792906956,-6.36516071633367,0,0.053,1
"LINC01503",0.00116586792906956,-4.36501773907459,0,0.053,1
"NPTN",0.00117371557684494,-1.59958822166532,0.01,0.073,1
"UQCC2",0.00117785609260632,-0.49518124522023,0.099,0.207,1
"TPST1",0.00117878809352102,3.14961523309254,0.031,0.006,1
"SIT1",0.001182475386184,0.88392792042655,0.188,0.107,1
"ID1",0.00118349136987207,-2.2932036178347,0.016,0.081,1
"MIER1",0.00118685997572668,-0.657280529928856,0.083,0.187,1
"SLAMF7",0.00119414574983124,-2.25760323913056,0.016,0.081,1
"CHD5",0.00119482192134053,5.10291049353589,0.01,0,1
"ALPL",0.00119482192134053,4.8794979758179,0.01,0,1
"TEX35",0.00119482192134053,4.87762062145503,0.01,0,1
"RP11-428K3.1",0.00119482192134053,4.95489810482647,0.01,0,1
"LYPLAL1-AS1",0.00119482192134053,4.81272089419178,0.01,0,1
"MIR3681HG",0.00119482192134053,5.03291393913667,0.01,0,1
"RP11-417F21.1",0.00119482192134053,4.67623119946236,0.01,0,1
"AC107081.5",0.00119482192134053,4.91734134443522,0.01,0,1
"AC104655.3",0.00119482192134053,4.84258336466958,0.01,0,1
"FBXL2",0.00119482192134053,5.55282076137587,0.01,0,1
"CD80",0.00119482192134053,4.82994254165763,0.01,0,1
"ILDR1",0.00119482192134053,4.80932400590039,0.01,0,1
"EFCAB12",0.00119482192134053,4.98107603379473,0.01,0,1
"RP11-255C15.3",0.00119482192134053,5.31791521366226,0.01,0,1
"BEND4",0.00119482192134053,5.10527491473945,0.01,0,1
"PXDC1",0.00119482192134053,5.09906012357575,0.01,0,1
"IYD",0.00119482192134053,4.94594133074178,0.01,0,1
"RP11-624C23.1",0.00119482192134053,5.28360103202503,0.01,0,1
"RP11-930P14.1",0.00119482192134053,5.1713059991354,0.01,0,1
"SYBU",0.00119482192134053,5.44276991445578,0.01,0,1
"SCX",0.00119482192134053,4.68387971312391,0.01,0,1
"RP11-308N19.1",0.00119482192134053,5.17625502019603,0.01,0,1
"C9orf43",0.00119482192134053,4.43888889042753,0.01,0,1
"GPSM1",0.00119482192134053,5.07226929270344,0.01,0,1
"STK33",0.00119482192134053,5.59602670040309,0.01,0,1
"C11orf85",0.00119482192134053,4.6285258366304,0.01,0,1
"HTR3A",0.00119482192134053,5.43681306754505,0.01,0,1
"RP11-511B23.1",0.00119482192134053,4.73768843494334,0.01,0,1
"LINC00540",0.00119482192134053,4.87647456370491,0.01,0,1
"IGHGP",0.00119482192134053,4.99464024482462,0.01,0,1
"RP11-3D4.3",0.00119482192134053,5.40699675077252,0.01,0,1
"CORO2B",0.00119482192134053,5.29490915743975,0.01,0,1
"SALRNA2",0.00119482192134053,5.14551871759037,0.01,0,1
"RP11-21M24.2",0.00119482192134053,4.90391137992756,0.01,0,1
"RP11-989E6.10",0.00119482192134053,5.0503637068695,0.01,0,1
"RP11-456K23.1",0.00119482192134053,4.85268610734916,0.01,0,1
"RP11-862L9.3",0.00119482192134053,5.36005200030547,0.01,0,1
"CTB-31O20.3",0.00119482192134053,4.76746760414392,0.01,0,1
"EBI3",0.00119482192134053,4.66918146695803,0.01,0,1
"IGLV1-51",0.00119482192134053,5.21978954702076,0.01,0,1
"IGLV1-40",0.00119482192134053,4.96100810150373,0.01,0,1
"IGLV2-14",0.00119482192134053,4.62245522560116,0.01,0,1
"AP001059.5",0.00119482192134053,4.76080638826104,0.01,0,1
"PCBP3",0.00119482192134053,4.81428531150088,0.01,0,1
"PIGBOS1",0.00119623298422705,-1.33540655627327,0.047,0.129,1
"ELOVL1",0.00119853397934381,-1.06381538252581,0.042,0.123,1
"BBX",0.00120728932861115,0.694653734133947,0.328,0.238,1
"PLD4",0.00120754197189786,1.26555258200835,0.198,0.122,1
"TMED1",0.00121230262848361,-1.16181426036702,0.031,0.108,1
"RPS24",0.00122037765972598,-0.179826851469955,1,0.999,1
"CLIC1",0.00122056956325953,-0.4686011858325,0.698,0.783,1
"TMEM205",0.00122235141916889,-0.646228442023527,0.099,0.21,1
"VIM-AS1",0.00122267503881293,-1.45675576611703,0.052,0.136,1
"PREX1",0.00122724460672712,-0.995019556822679,0.062,0.155,1
"NDUFB9",0.0012296976735214,-0.398005895106337,0.401,0.565,1
"BEST1",0.00123502819677945,-1.06893426253262,0.052,0.14,1
"DPP3",0.00123517249172814,-1.54831870937716,0.016,0.082,1
"GSK3B",0.00124031589281884,-1.49372906043571,0.036,0.114,1
"PSMB6",0.00124442833997102,-0.47236199752245,0.255,0.402,1
"AAR2",0.00125014569184559,-2.16744182935533,0.01,0.072,1
"RPL22L1",0.00125257752649201,0.70439857122436,0.443,0.38,1
"COL4A4",0.00125964512995445,4.38702830548163,0.016,0.001,1
"RP11-92K15.3",0.00125964512995445,3.92998524570384,0.016,0.001,1
"CRB2",0.00125964512995445,4.07215945738092,0.016,0.001,1
"AC012123.1",0.00125964512995445,5.20981433047387,0.016,0.001,1
"RASSF1",0.00126234965094413,-0.67675536982675,0.146,0.26,1
"RP11-291B21.2",0.00126584072612472,-4.18183880945405,0.01,0.07,1
"LYL1",0.00127154243929173,0.771227938565554,0.307,0.221,1
"SLC2A4RG",0.00127161029979624,-2.12594411354346,0.01,0.072,1
"NME3",0.00127434850181753,-0.369539243556164,0.193,0.337,1
"RIN1",0.00127449384100714,-2.55030345105898,0.005,0.062,1
"TAF13",0.00127709153995357,-2.68181730794492,0.005,0.062,1
"PEG10",0.00127982087322426,3.71925074898481,0.016,0.001,1
"CTD-2054N24.2",0.00127982087322426,3.24159398023019,0.016,0.001,1
"TAT-AS1",0.00127982087322426,3.60845223166366,0.016,0.001,1
"C20orf195",0.00127982087322426,3.5291996979357,0.016,0.001,1
"IRF2BP2",0.00128097591990757,-0.852316219513287,0.13,0.242,1
"ZBTB20",0.00128126684583523,0.832011743367036,0.208,0.126,1
"TPM4",0.00128546243994998,-0.737403124228108,0.161,0.284,1
"DOK7",0.0012867721119467,2.2006606094206,0.031,0.006,1
"TIPRL",0.00128699677720585,-0.753402172681295,0.089,0.192,1
"HIVEP3",0.00128951069769875,-2.29706099341004,0.016,0.08,1
"RP4-728D4.2",0.00128975682187059,-2.10827514357689,0.01,0.072,1
"LYSMD1",0.0012900202248998,2.57331194152133,0.016,0.001,1
"STAC3",0.00129015449987232,-2.28002892170039,0.005,0.062,1
"DERL1",0.00129938164211285,-0.877254529967913,0.099,0.201,1
"JAM3",0.00130463409899068,2.1326558941989,0.031,0.006,1
"LILRA6",0.00130463968900045,-4.34337802613532,0,0.052,1
"CYBRD1",0.0013046398928369,-4.41331018114424,0,0.052,1
"SMARCD3",0.0013046398928369,-4.38375648597763,0,0.052,1
"SIGLEC9",0.0013046398928369,-4.15411067689333,0,0.052,1
"GNAI3",0.00130509757800004,-0.472629922824143,0.172,0.308,1
"ACOT9",0.00131488958531435,-1.1100919500836,0.036,0.115,1
"CHD9",0.00131808465894227,0.882140556245212,0.307,0.223,1
"IL6ST",0.00132408759742615,-1.5905524946407,0.036,0.113,1
"RB1",0.00132505502797689,1.29244741322508,0.234,0.162,1
"MIR155HG",0.00132880610945966,1.9137849690054,0.031,0.006,1
"MAP3K3",0.00133669728969274,-1.29987724161145,0.042,0.122,1
"CHMP4B",0.00134073534742862,-0.610820548992653,0.214,0.346,1
"CCNY",0.00134146306807766,-1.16245675715763,0.057,0.144,1
"LRRC8C",0.00134836036674715,-3.14090504778936,0.005,0.062,1
"TAGLN2",0.00135235490869623,0.482349578491501,0.714,0.7,1
"SIGLEC10",0.00135253417056506,-1.22714751900133,0.078,0.171,1
"ZFAS1",0.0013531997703984,0.377406659131767,0.755,0.734,1
"NSMF",0.00136462808397926,-2.33794183622643,0.01,0.071,1
"DNAJA1",0.00137599793605533,-0.446457490345208,0.266,0.405,1
"SPOCK2",0.00138384940472422,-0.888352310130293,0.177,0.286,1
"SNAPC3",0.00139092611112257,-1.30763392211126,0.021,0.09,1
"CHMP5",0.00139155579029999,-0.522224901695444,0.161,0.296,1
"FBXW5",0.0013955669985475,-0.67608900485883,0.151,0.27,1
"PHPT1",0.00139914721552654,-0.657419893809917,0.193,0.317,1
"CITED4",0.00140238225867781,-1.94360285851551,0.016,0.08,1
"H2AFX",0.00140449774035657,-2.87199960919424,0.005,0.062,1
"MRPL28",0.00141790468832812,-0.458903704389254,0.099,0.208,1
