"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CLTA",4.20032907970479e-12,-0.924091738464047,0.282,0.464,1.41525888011573e-07
"SF3B5",4.20608108115473e-12,-0.721548507760932,0.39,0.583,1.41719695948427e-07
"TOB1",4.25350310574935e-12,-1.46940235428677,0.117,0.28,1.43317533645119e-07
"FAM89B",4.2703710862723e-12,-1.97042636657143,0.055,0.199,1.43885883380859e-07
"FBXL5",4.48703505906751e-12,-1.07443648129759,0.182,0.364,1.51186159280221e-07
"ZNHIT1",4.71741904717957e-12,-0.836591396979066,0.25,0.454,1.58948717375668e-07
"G6PD",4.7780628483674e-12,-1.43384791434777,0.11,0.272,1.60992049612891e-07
"IPCEF1",4.90472920967702e-12,-3.48473515453172,0.013,0.132,1.65259945990858e-07
"FAM26F",4.94742781216449e-12,0.557408572285277,0.462,0.276,1.6669863270307e-07
"PRMT2",5.03371448804371e-12,-0.938780380994583,0.225,0.422,1.69605975960145e-07
"DCTN3",5.22788194591939e-12,-0.827179176422354,0.202,0.402,1.76148254285808e-07
"MTHFD2",5.34867269012715e-12,-1.68882917498927,0.062,0.212,1.80218177621144e-07
"SOD2",5.56934089444996e-12,-1.20737452717816,0.252,0.426,1.87653372097597e-07
"RHOBTB2",6.14134636958553e-12,2.22686627514635,0.095,0.025,2.06926524576815e-07
"RP11-160E2.6",6.16837971090620e-12,-1.20732765774821,0.168,0.343,2.07837385979274e-07
"ETS2",6.38566706108123e-12,-5.26884692078283,0.002,0.112,2.15158665956071e-07
"ZNF667-AS1",6.63342881914452e-12,2.5475707383753,0.08,0.018,2.23506750632255e-07
"GAS7",6.75855850567798e-12,-3.02125043252949,0.013,0.132,2.27722870290314e-07
"MYO1G",7.04736018908055e-12,-0.79246320740923,0.36,0.546,2.3745375421088e-07
"STK10",7.25559983365629e-12,-0.967625967043851,0.248,0.433,2.44470180795215e-07
"ATP6V0D1",7.45144437457397e-12,-0.943801874250349,0.228,0.417,2.51068966756895e-07
"CECR1",7.54074820244424e-12,-1.2984757547051,0.142,0.315,2.54077969933156e-07
"PRKCE",7.77649083378547e-12,2.03086717883759,0.105,0.03,2.62021082153568e-07
"RNASE6",8.02099607888878e-12,1.05323197163171,0.258,0.128,2.70259441882078e-07
"TAGAP",8.26847628884908e-12,0.885477356166575,0.537,0.413,2.78598040076481e-07
"TLR2",8.73205391909092e-12,-6.36495383882981,0,0.106,2.9421782474985e-07
"CHST2",8.84612176572979e-12,-2.50951580858794,0.035,0.166,2.980612267745e-07
"SEC61B",8.94713836290546e-12,-0.593317089619376,0.478,0.665,3.01464879999737e-07
"ARID5A",8.96124607809178e-12,-1.65712863160598,0.098,0.252,3.01940225355224e-07
"DCK",9.09879256640575e-12,0.901386696144507,0.415,0.273,3.06574716732475e-07
"CSF2RA",9.35578653213379e-12,-3.45589696160779,0.007,0.121,3.15233871413716e-07
"NPM1",9.46086011988182e-12,0.265426388654665,0.948,0.887,3.18774220879298e-07
"RASGRP4",9.86299767844131e-12,-6.30865751048443,0,0.106,3.32323843777401e-07
"OSTC",9.96471445244906e-12,-0.911260602233332,0.235,0.424,3.35751088760819e-07
"PSTPIP1",1.03015064560091e-11,-1.39862465525936,0.117,0.28,3.47098958528771e-07
"CLIC1",1.03231997031329e-11,-0.611482079938668,0.75,0.797,3.47829890797362e-07
"NBEAL2",1.04808402924754e-11,-2.25007267533841,0.028,0.156,3.53141432814666e-07
"TMEM167A",1.07164468623099e-11,-1.33264564742198,0.142,0.308,3.61079960578671e-07
"MGST1",1.08030768220551e-11,-4.04830001447338,0.007,0.12,3.63998870442324e-07
"HK1",1.08422489057257e-11,-1.46929598927536,0.08,0.235,3.6531873462952e-07
"PIP4K2A",1.13498417538234e-11,-1.49553669445656,0.1,0.258,3.82421568053325e-07
"CD8B",1.22085363236e-11,-2.94763911443573,0.04,0.17,4.11354422887379e-07
"TGFBR3",1.25799165538654e-11,-6.99390468042927,0,0.105,4.23867708365941e-07
"XCL1",1.25799181509288e-11,-7.78844545527048,0,0.105,4.23867762177396e-07
"IGKV1-33",1.26659845253593e-11,4.98271737935845,0.038,0.003,4.26767682597455e-07
"LTBR",1.27453718850505e-11,-3.47595005370259,0.005,0.116,4.29442560294892e-07
"NDUFA3",1.2779454568889e-11,-0.656896925644905,0.435,0.623,4.30590942244144e-07
"NDUFB7",1.32404740876036e-11,-0.759747155532445,0.368,0.564,4.46124533907716e-07
"LBH",1.37712230418113e-11,0.540738342625154,0.593,0.413,4.6400758917079e-07
"GPX4",1.37760934829574e-11,-0.568317963764741,0.555,0.712,4.64171693814766e-07
"SDCBP",1.41679721756993e-11,-1.00947192751039,0.272,0.446,4.77375654488013e-07
"TMEM176B",1.42054294629685e-11,-6.73354134581833,0,0.104,4.78637740325261e-07
"RPL41",1.54535695182227e-11,0.307581972228668,1,1,5.20692571346994e-07
"PRICKLE1",1.58021230189113e-11,3.38138900126631,0.048,0.006,5.32436732999198e-07
"SHFM1",1.61297283833349e-11,-0.726050046836356,0.288,0.492,5.43475068148087e-07
"ISCU",1.64989804328343e-11,0.655359271708881,0.61,0.484,5.5591664670392e-07
"TLE4",1.67057360653854e-11,-0.867243515885432,0.22,0.414,5.62883070987097e-07
"PID1",1.7181623384696e-11,-4.43467921458657,0.002,0.109,5.78917618323948e-07
"ATOX1",1.82911695849919e-11,-1.26353102674103,0.145,0.314,6.16302667996716e-07
"AC104699.1",1.82940666659729e-11,6.29232410033963,0.022,0,6.16400282243292e-07
"MYBL1",1.87349685225778e-11,-4.36902819782486,0.005,0.113,6.31256029399737e-07
"AQP3",1.94414097315902e-11,-2.40760034871527,0.04,0.17,6.55058859496201e-07
"RHBDF2",1.95924812109144e-11,1.14855141933413,0.288,0.157,6.6014906192055e-07
"ZBTB32",2.00669776114576e-11,4.62267695135004,0.035,0.002,6.76136743640452e-07
"NIPSNAP3B",2.04238812472349e-11,4.28685910766389,0.035,0.002,6.88162254744334e-07
"MPC1",2.05724978802308e-11,-1.39436592255086,0.11,0.269,6.93169743576497e-07
"SCO2",2.16119502816136e-11,-2.0153890520134,0.058,0.196,7.28193052788689e-07
"AP003068.23",2.24751227507334e-11,2.44537375407662,0.072,0.016,7.57276785963211e-07
"SLC24A4",2.30768409233335e-11,-6.18216292889513,0,0.102,7.77551078070798e-07
"RPN1",2.32040789259381e-11,-1.01921343400955,0.19,0.37,7.8183823533056e-07
"GZMK",2.32333715079226e-11,-3.83787977959858,0.025,0.144,7.82825219587944e-07
"RAP1A",2.35651377260856e-11,-0.800724573306337,0.35,0.524,7.94003750542729e-07
"PLIN2",2.35899972395902e-11,-1.51952562059736,0.062,0.206,7.94841366990751e-07
"CITED2",2.48553054735068e-11,-0.999119685026643,0.322,0.505,8.37474662624339e-07
"DYNLL1",2.50413005811692e-11,-0.662823194386068,0.432,0.61,8.43741581781916e-07
"ARHGDIA",2.5190164063764e-11,-0.66055951750758,0.385,0.573,8.48757387964465e-07
"EIF3K",2.58953975391059e-11,-0.407548793416857,0.792,0.873,8.72519524682634e-07
"FERMT3",2.60360221504935e-11,-0.910965077170224,0.252,0.434,8.77257730338728e-07
"NQO2",2.61290808938394e-11,-2.05060223369171,0.025,0.149,8.80393251637026e-07
"ZNF467",2.65350962974477e-11,-5.45220828007451,0.002,0.106,8.94073534646204e-07
"RCBTB2",2.73934651302917e-11,-2.9176448842392,0.03,0.152,9.22995414100047e-07
