"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"SAYSD1",0.591666216430272,0.542866338390399,0.06,0.052,1,0.0229323413146732,-1.18551007840601,0.02,0.06,1,0.591666216430272,0.0453387903511738
"MXD1",0.0229568118836693,-1.16855288976156,0.04,0.088,1,0.164772119982839,-0.245275671658523,0.2,0.259,1,0.164772119982839,0.0453866085554764
"ADAMTS10",0.387299838082969,0.303242039618757,0.025,0.016,1,0.0229671991825067,0.460943777597074,0.09,0.048,1,0.387299838082969,0.0454069061267245
"BEND5",0.058890779531919,-2.75692167403724,0.005,0.027,1,0.023127123749151,-1.63616314556589,0.02,0.059,1,0.058890779531919,0.0457193836453934
"MEN1",0.607714823092021,0.411675381097775,0.055,0.047,1,0.0231287076438979,0.710846473518647,0.12,0.072,1,0.607714823092021,0.0457224781705189
"PAWR",0.0231712647806097,-2.40506862128704,0.005,0.035,1,0.0343762372763116,-3.39349980499531,0,0.022,1,0.0343762372763116,0.0458056220496862
"ABCD1",0.0231979708411088,-1.50213896816988,0.01,0.044,1,0.0564580299999114,-0.581599891555829,0.045,0.086,1,0.0564580299999114,0.0458577958310726
"RBM23",0.476334023034719,-0.191310802089424,0.245,0.272,1,0.0233282603650709,-0.409064088323851,0.19,0.277,1,0.476334023034719,0.0461123129984813
"ACP5",0.127326683043514,-0.758669544019077,0.07,0.104,1,0.0234026316251418,-0.985651385334258,0.07,0.126,1,0.127326683043514,0.0462575800833015
"TFIP11",0.0234061671329933,-1.01054447992135,0.03,0.075,1,0.99171055187423,0.212081584506276,0.11,0.113,1,0.99171055187423,0.046264485606129
"IMPAD1",0.0234132767826697,-1.29961403773199,0.025,0.067,1,0.0839023504168646,-0.525555860863908,0.035,0.068,1,0.0839023504168646,0.0462783720356375
"TKFC",0.023443621030159,-1.32099485323566,0.01,0.044,1,0.143723515733034,-0.104987889740113,0.035,0.063,1,0.143723515733034,0.0463376386933123
"RP11-488L18.10",0.416520790570403,0.112184883071186,0.045,0.061,1,0.0234476599502208,-2.18323338642285,0.005,0.035,1,0.416520790570403,0.0463455271433004
"OSGIN2",0.0234847814775743,-1.44686912659046,0.01,0.044,1,0.344234897910131,1.05874484403545,0.04,0.028,1,0.344234897910131,0.0464180279940992
"ACSF2",0.0657370697194342,-0.39462398602019,0.01,0.035,1,0.0234940029411164,-2.05521092780272,0.005,0.035,1,0.0657370697194342,0.0464360377080357
"G6PC3",0.252784477108416,-0.20125539704893,0.055,0.08,1,0.0234967685615412,-0.863895497573487,0.04,0.089,1,0.252784477108416,0.0464414389902478
"PGM2L1",0.532153425120937,-0.299932698634704,0.035,0.045,1,0.0235050248335772,0.998014538980963,0.1,0.058,1,0.532153425120937,0.0464575634747273
"ABHD11",0.0436443571073656,-0.88965739742268,0.035,0.075,1,0.0235738808112831,-0.608646640742836,0.055,0.109,1,0.0436443571073656,0.0465920337660615
"ZC3H14",0.107489405193992,-0.408309284952806,0.05,0.085,1,0.0236246810667426,-0.789935359950394,0.085,0.146,1,0.107489405193992,0.0466912365779799
"HYAL2",0.0236335091827938,-1.98331885172857,0.005,0.035,1,0.12393004108412,-1.1608210263539,0.01,0.029,1,0.12393004108412,0.0467084756092945
"FBRSL1",0.0236801707189384,-1.9070694006911,0.005,0.035,1,0.106450478175404,-0.599677991843396,0.05,0.085,1,0.106450478175404,0.0467995909525987
"NPIPB4",0.176579642968631,1.95378600116633,0.015,0.006,1,0.0237073313417631,1.29130274257877,0.07,0.036,1,0.176579642968631,0.0468526251241781
"FERMT3",0.057385259471926,-0.291459428522573,0.285,0.366,1,0.0237189362756589,-0.263885835929844,0.37,0.472,1,0.057385259471926,0.046875284613269
"PAPD7",0.142701566959281,-0.784505888556428,0.005,0.02,1,0.0237269121660787,-1.92904640872914,0.005,0.035,1,0.142701566959281,0.0468908579712205
"RBAK",0.717650385736705,0.412028636564362,0.025,0.021,1,0.0237700304491108,1.97717605660973,0.045,0.019,1,0.717650385736705,0.04697504655067
"GTF2I",0.0237905871163503,-0.555365111485871,0.135,0.208,1,0.100146424221062,-0.34994668730472,0.245,0.304,1,0.100146424221062,0.04701518219736
"FAM109A",0.023820635233712,-1.83801393290873,0.005,0.035,1,0.0257181150712322,-1.53667602804537,0.01,0.043,1,0.0257181150712322,0.0470738478044865
"TUBG2",0.110650177482059,2.26895339570845,0.015,0.005,1,0.0238881648350185,1.35677398468942,0.05,0.022,1,0.110650177482059,0.0472056852508521
"HIVEP2",0.65391021745801,0.660866534337993,0.045,0.039,1,0.0238892340433171,0.701103911756573,0.11,0.065,1,0.65391021745801,0.0472077725834577
"ERBB2",0.023935021142838,-4.1601674815306,0,0.025,1,0.318862942497978,-1.06286732321811,0.02,0.033,1,0.318862942497978,0.0472971570485678
"HES6",0.0304561128325614,-3.43586527653449,0,0.023,1,0.023935021142838,-3.56899626461884,0,0.025,1,0.0304561128325614,0.0472971570485678
"VMO1",0.0424638013615894,-2.05405665746242,0.005,0.03,1,0.023935021142838,-3.50620586808794,0,0.025,1,0.0424638013615894,0.0472971570485678
"DGKG",0.0438586990908718,-2.76446593636985,0,0.02,1,0.023935021142838,-3.06630824560898,0,0.025,1,0.0438586990908718,0.0472971570485678
"GUCY1B3",0.0438586990908718,-2.60066415830139,0,0.02,1,0.023935021142838,-3.197822654877,0,0.025,1,0.0438586990908718,0.0472971570485678
"AQP9",0.136548977045638,-2.64143298917541,0,0.011,1,0.023935021142838,-3.52847608319328,0,0.025,1,0.136548977045638,0.0472971570485678
"SUOX",0.263434691879012,-0.618699229592012,0.005,0.015,1,0.023935021142838,-2.9980158450157,0,0.025,1,0.263434691879012,0.0472971570485678
"STEAP4",0.336357560976792,-1.24563779547799,0.005,0.013,1,0.023935021142838,-3.4273083142756,0,0.025,1,0.336357560976792,0.0472971570485678
"ERH",0.0239435502257887,-0.253801384012898,0.455,0.571,1,0.041910616972421,-0.296160923918038,0.4,0.502,1,0.041910616972421,0.0473138068541626
"TMEM219",0.0239509147514551,-0.382392719322211,0.315,0.411,1,0.439747820889363,-0.14815263123289,0.425,0.456,1,0.439747820889363,0.0473281831854788
"TMEM134",0.0239554313362583,-0.46990962151975,0.215,0.302,1,0.541679956113637,-0.10239322644601,0.265,0.296,1,0.541679956113637,0.0473369999820104
"MPDU1",0.0985485248294864,-0.238977472471045,0.08,0.127,1,0.0239953337879067,-0.632299727793727,0.095,0.16,1,0.0985485248294864,0.0474148915322203
"ELMSAN1",0.0575230978698027,-0.297788458674657,0.095,0.153,1,0.0240174552183114,-0.905186738376244,0.095,0.157,1,0.0575230978698027,0.0474580722814592
"PGP",0.73414403790691,0.319044578116844,0.13,0.126,1,0.0240236595361378,-0.888408593363146,0.075,0.133,1,0.73414403790691,0.0474701828547673
"UBXN4",0.867113007471552,0.102809960298238,0.32,0.334,1,0.024030149918466,-0.303980052959021,0.405,0.502,1,0.867113007471552,0.0474828517318281
"SPAG9",0.0240499589313278,-0.956440146347596,0.045,0.095,1,0.0923101212148235,-0.400981118097396,0.115,0.166,1,0.0923101212148235,0.0475215173380571
"ZNF74",0.024051335918702,1.77194771117768,0.03,0.01,1,0.611549422546024,-0.521551474320447,0.02,0.026,1,0.611549422546024,0.0475242050779297
"PEX16",0.407088881593085,0.460039120261884,0.2,0.185,1,0.0240611470396994,-0.52797325443468,0.145,0.219,1,0.407088881593085,0.0475433552825328
"HIF1AN",0.976667673737629,0.225463120890039,0.045,0.045,1,0.0240747801145263,-1.1900067497635,0.045,0.094,1,0.976667673737629,0.0475699651914899
"METTL18",0.0241108160747833,1.47505055267182,0.06,0.029,1,0.843893347155967,0.301971021979451,0.055,0.052,1,0.843893347155967,0.0476403006977745
"BCAS4",0.0241384663400573,0.552890344449305,0.165,0.109,1,0.0452121795272522,0.426288563344145,0.13,0.083,1,0.0452121795272522,0.0476942671228646
"R3HDM4",0.169674338127936,0.301457208635543,0.245,0.209,1,0.024176736127867,0.418293922484647,0.42,0.356,1,0.169674338127936,0.0477689576859376
"SART3",0.256237217826578,0.815030104984231,0.08,0.061,1,0.0242147183026332,-0.814641185866019,0.06,0.116,1,0.256237217826578,0.0478430840227906
"UBE2Z",0.0973685648269452,-0.416190349692316,0.08,0.124,1,0.024249508677033,-0.553863034093021,0.08,0.143,1,0.0973685648269452,0.0479109786829885
"MTHFD1",0.0243434235398687,-1.40858463010305,0.02,0.059,1,0.56865717511881,-0.114407324943915,0.09,0.104,1,0.56865717511881,0.0480942448100959
"PLEKHM1",0.474345545301063,-0.160075011979418,0.05,0.064,1,0.0244498517408628,-0.366824702565431,0.125,0.199,1,0.474345545301063,0.0483019082315755
"SGPL1",0.0477174920700664,-0.950300252693641,0.025,0.06,1,0.0244629745817725,-0.796267648521476,0.03,0.075,1,0.0477174920700664,0.0483275120381566
"PHF11",0.0244633680774499,0.653004884589189,0.225,0.169,1,0.639588513679559,0.183076696748187,0.32,0.324,1,0.639588513679559,0.0483282797772069
"CTC-479C5.12",0.0244771796623127,-0.729275232109767,0.075,0.134,1,0.0634923860295477,-2.42194061486252,0,0.017,1,0.0634923860295477,0.0483552270004044
"LINC00528",0.62093936090777,0.393777068292533,0.06,0.052,1,0.0244968657768225,-1.05882720821629,0.025,0.067,1,0.62093936090777,0.0483936351207574
"ABI1",0.192051717091885,-0.277452703346388,0.21,0.26,1,0.0245505939459792,0.336006808762717,0.415,0.343,1,0.192051717091885,0.048498456228858
"INSIG2",0.475025585619733,-0.145589351846813,0.065,0.081,1,0.0245533365395811,-1.03971218035992,0.03,0.074,1,0.475025585619733,0.0485038067439363
"MRPS24",0.628173856770251,0.716666651423232,0.015,0.011,1,0.0245558870967887,-0.433902205421114,0.29,0.375,1,0.628173856770251,0.0485087826024672
"ATF4",0.0246370385392697,-0.333511092078191,0.3,0.408,1,0.0246106567634606,-0.355786972510603,0.325,0.419,1,0.0246370385392697,0.0486156291005923
"ACBD5",0.0880609698135468,-0.678510942399,0.03,0.061,1,0.0246478489579007,-0.856509316025305,0.06,0.114,1,0.0880609698135468,0.0486881814575499
"BROX",0.0962322721712452,-0.153206901314662,0.115,0.169,1,0.0246736880561771,-0.718050157959435,0.065,0.12,1,0.0962322721712452,0.0487385852300606
"PTPRK",0.024717596293844,1.9322717223765,0.02,0.005,1,0.630483601137534,-0.717122948744422,0.025,0.031,1,0.630483601137534,0.0488242330211426
"KANK1",0.024717596293844,2.01077506094028,0.02,0.005,1,0.781007844840035,-0.153885039178755,0.02,0.017,1,0.781007844840035,0.0488242330211426
"PLEKHA4",0.024717596293844,2.2124593852325,0.02,0.005,1,0.998447793376954,0.155958956353174,0.01,0.01,1,0.998447793376954,0.0488242330211426
"PEPD",0.0247194598570333,-0.443196252829144,0.125,0.201,1,0.116047208087445,-0.336619805842279,0.2,0.256,1,0.116047208087445,0.0488278680184432
"GOLGB1",0.0247512193113441,-0.770893123276041,0.075,0.134,1,0.254549554249935,-0.345473061516267,0.175,0.213,1,0.254549554249935,0.0488898157652899
"POLK",0.0485841657867181,-0.279413103790904,0.085,0.143,1,0.0248023356446424,-0.505393591380091,0.1,0.167,1,0.0485841657867181,0.0489895154358554
"MYO18A",0.0248136064215322,2.14734276698701,0.02,0.005,1,0.129336449003722,-0.631115225778743,0.045,0.076,1,0.129336449003722,0.0490114977794216
"SOX12",0.0248136064215322,2.10987016370478,0.02,0.005,1,0.257302916995629,1.13583367812525,0.015,0.007,1,0.257302916995629,0.0490114977794216
"ATP5S",0.263536058263366,-0.290248871490558,0.12,0.152,1,0.0249566577919954,-0.74577865055851,0.1,0.164,1,0.263536058263366,0.049290480815844
"NAP1L4",0.0249749191018219,0.406415164548847,0.35,0.277,1,0.132753603475933,0.268831529565675,0.36,0.315,1,0.132753603475933,0.0493260916195012
"SLC35E2",0.0250065960250126,1.84561878374673,0.02,0.005,1,0.978535989017378,0.195073271075341,0.09,0.093,1,0.978535989017378,0.049387862205267
"ST3GAL4-AS1",0.119785509065372,-2.42102885257118,0,0.012,1,0.0250065960250126,1.96343976760686,0.02,0.005,1,0.119785509065372,0.049387862205267
"RABL6",0.169518850038579,-0.306592210193886,0.075,0.11,1,0.0250118962124828,-0.642201368487768,0.12,0.188,1,0.169518850038579,0.0493981974728216
"EARS2",0.0251035772407665,1.83805591508152,0.02,0.005,1,0.107511060048777,1.11152931596501,0.04,0.021,1,0.107511060048777,0.0495769648912499
"CATSPERG",0.441074586124129,0.732036525086124,0.005,0.011,1,0.0251383512048324,-1.83212453239154,0.01,0.043,1,0.441074586124129,0.0496447657083672
"CCNB1",0.650946192785541,1.09226018114086,0.01,0.007,1,0.0252010262011126,1.25556895224671,0.03,0.01,1,0.650946192785541,0.049766960680636
"TRAF6",0.0680039657150261,-1.78950906059773,0.005,0.026,1,0.0252872402975533,-0.823653050059003,0.03,0.074,1,0.0680039657150261,0.0499350360732404
"GORAB",0.025438856779856,1.78076190630382,0.035,0.013,1,0.971139658804891,0.343458565654693,0.04,0.041,1,0.971139658804891,0.050230578125446
"PRKCE",0.110562410402727,-1.32377291845311,0.005,0.022,1,0.0254473988765219,-1.26415341790744,0.03,0.073,1,0.110562410402727,0.0502472276434629
"PLXND1",0.0254491077800467,-1.76559631413931,0.01,0.043,1,0.418360897488615,0.202901252504642,0.07,0.091,1,0.418360897488615,0.0502505584732929
"ZMYM6",0.0254622848741032,-1.23856692543007,0.02,0.059,1,0.463349169106407,0.155578840113623,0.04,0.054,1,0.463349169106407,0.0502762417971964
"KLHL2",0.28562690135398,-0.31297578292323,0.02,0.035,1,0.0254815869562526,-1.1926265086196,0.03,0.073,1,0.28562690135398,0.0503138626386961
"ARL5A",0.025488696071479,-0.414939890897139,0.265,0.359,1,0.102908110665273,-0.315296207380258,0.275,0.345,1,0.102908110665273,0.0503277185155338
"EAF1",0.0255782513527695,-1.02594933662722,0.035,0.08,1,0.0652126285145039,-0.781414989159842,0.045,0.084,1,0.0652126285145039,0.0505022557632735
"TXNL4A",0.0761294012325598,-0.305189900151371,0.185,0.251,1,0.025615207797119,-0.439746874487541,0.21,0.291,1,0.0761294012325598,0.0505742767237485
"PTPMT1",0.02564273148423,-0.567362464566821,0.095,0.161,1,0.0412433295702933,-0.386570072668384,0.11,0.173,1,0.0412433295702933,0.0506279132904877
"HIP1",0.0487122738552011,-1.31879094491528,0.015,0.045,1,0.0256858100294259,-0.688195365616975,0.055,0.108,1,0.0487122738552011,0.050711859221984
"FBLN5",0.0714326808230166,1.66427382843657,0.035,0.016,1,0.0256907886963814,0.855217763174724,0.075,0.039,1,0.0714326808230166,0.0507215607689207
"PTK7",0.0277393902449132,2.86669191278786,0.015,0.003,1,0.0256923293715809,1.51671065894438,0.02,0.005,1,0.0277393902449132,0.0507245629546239
"RP11-481J2.3",0.161113752932432,2.19980948379349,0.01,0.003,1,0.0256923293715809,1.55339976708605,0.02,0.005,1,0.161113752932432,0.0507245629546239
"BLOC1S4",0.0410696969786563,0.489943796308543,0.24,0.182,1,0.0256983054135947,0.490864003176516,0.305,0.239,1,0.0410696969786563,0.050736207926059
"PSMD8",0.372985302267962,0.128268842616398,0.445,0.424,1,0.0257429237923813,-0.300323826886752,0.41,0.514,1,0.372985302267962,0.0508231494593822
"KIAA1324",0.513486760605091,1.04706833635273,0.02,0.014,1,0.0257451997434639,1.52627127215574,0.04,0.016,1,0.513486760605091,0.050827584177097
"CKS2",0.0257506440815003,-0.968389955818478,0.05,0.101,1,0.853230164745579,0.345931796542108,0.225,0.229,1,0.853230164745579,0.0508381924923885
"ZNF219",0.025791607054406,1.61862618075476,0.02,0.005,1,0.0533116098551172,1.93072700547187,0.025,0.009,1,0.0533116098551172,0.0509180071143631
"DLGAP4",0.0258656524454931,-0.78096996328338,0.065,0.12,1,0.0425586345905601,-0.522300227063567,0.095,0.154,1,0.0425586345905601,0.0510622729145552
"DNAJC9",0.0259042607860737,0.779776461047375,0.145,0.095,1,0.106800397513702,0.515663193742061,0.17,0.131,1,0.106800397513702,0.0511374908452744
"SCAPER",0.508430568077759,0.305313086994428,0.1,0.087,1,0.0259150970958149,0.687957125717477,0.165,0.111,1,0.508430568077759,0.0511586019341442
"METTL2B",0.0469870962757136,0.76317529324063,0.075,0.042,1,0.0259650620939418,0.843123735935045,0.13,0.082,1,0.0469870962757136,0.0512559397383414
"AP3S2",0.0748509412101522,-1.25105178632838,0.015,0.041,1,0.0259739815033259,-1.00498636860686,0.05,0.1,1,0.0748509412101522,0.0512733152915166
"MRPS12",0.0260135887703773,-0.4506912228135,0.155,0.235,1,0.136316382060121,-0.314721800331962,0.21,0.269,1,0.136316382060121,0.0513504707400404
"APTX",0.336466840857912,-0.363851231574136,0.045,0.063,1,0.0260287629549331,-0.83042299818244,0.085,0.144,1,0.336466840857912,0.051380029408902
"HS1BP3",0.0726124823819023,-0.739038772726436,0.03,0.063,1,0.0260430378766814,-0.909222604908125,0.045,0.094,1,0.0726124823819023,0.0514078359315166
"RLIM",0.410750680945011,-0.111942024654966,0.035,0.049,1,0.0260578566956851,-0.563200988895088,0.115,0.186,1,0.410750680945011,0.0514367014957974
"ZNF671",0.0260861820743607,1.32808528327336,0.045,0.019,1,0.235520167146912,-0.918014658175585,0.015,0.03,1,0.235520167146912,0.0514918752535047
"APTR",0.154010134679909,1.2920709668692,0.025,0.012,1,0.0260960989124354,-2.4039684306878,0.005,0.034,1,0.154010134679909,0.0515111914464232
"CCS",0.0487586545351249,-0.477749464727689,0.09,0.146,1,0.0261004248341903,-0.485185982514618,0.205,0.285,1,0.0487586545351249,0.0515196174918554
"TUBB6",0.081573941365911,-3.04544353002299,0,0.015,1,0.0261476424269382,-2.40338260857547,0.005,0.034,1,0.081573941365911,0.0516115856493895
"PLOD3",0.0261562968762431,-1.20278154720344,0.03,0.073,1,0.22097387215173,-0.333930426936243,0.11,0.146,1,0.22097387215173,0.051628441886208
"DLGAP1-AS1",0.0261646601308605,1.08716540652526,0.085,0.047,1,0.375063051137353,0.456242837570265,0.055,0.041,1,0.375063051137353,0.0516447308219575
"EMC4",0.161959723628066,0.408782652317702,0.265,0.234,1,0.0261741061505976,0.359271554800108,0.395,0.333,1,0.161959723628066,0.0516631284684125
"SOCS7",0.0261763906289768,1.43383229369379,0.035,0.013,1,0.994070784701803,0.507846709953114,0.015,0.015,1,0.994070784701803,0.0516675778315928
"NEK3",0.126410860706417,-0.509960829823073,0.005,0.021,1,0.0261992739136934,-2.13135229183985,0.005,0.034,1,0.126410860706417,0.0517121458737821
"CHRM3-AS2",0.0847467463357324,0.927042001661745,0.075,0.046,1,0.0262176820197252,0.926152725994011,0.065,0.032,1,0.0847467463357324,0.0517479971889629
"HEXA",0.181544115493933,-0.358647604713521,0.16,0.204,1,0.0263376948677297,-0.686583203225665,0.185,0.252,1,0.181544115493933,0.0519817155645138
"XYLT1",0.0265631676148402,-1.97169182332618,0.005,0.034,1,0.0263578841112315,-1.3513194412675,0.015,0.051,1,0.0265631676148402,0.052021030167642
"PSMD5-AS1",0.349523571853086,0.23397655188139,0.21,0.185,1,0.0263677296087191,0.519141116550994,0.335,0.267,1,0.349523571853086,0.0520402020527197
"SPRYD3",0.0264414045065551,1.28410510572493,0.095,0.056,1,0.712181375589886,0.465508218183112,0.115,0.112,1,0.712181375589886,0.052183661140831
"SMAD3",0.235143220816116,0.6166716473667,0.08,0.059,1,0.0264961120309628,-0.689237377592697,0.055,0.108,1,0.235143220816116,0.0522901801091684
"ITPRIPL2",0.111405855804208,-1.05465656376841,0.005,0.022,1,0.0265109169639793,-2.09009651839044,0.005,0.034,1,0.111405855804208,0.0523190052096875
"CDKN2A",0.106251348515575,1.33344406815337,0.03,0.014,1,0.0265119371883673,1.54787295563537,0.055,0.026,1,0.106251348515575,0.0523209915632547
"AP3B1",0.026513297446227,-0.640026745307525,0.09,0.153,1,0.095924456446091,-0.341271749292674,0.195,0.258,1,0.095924456446091,0.0523236399509818
"RP5-1028K7.2",0.525095944961581,-0.174052808806113,0.02,0.028,1,0.0265864179398728,1.82940102628934,0.035,0.013,1,0.525095944961581,0.0524659982608719
"ACO1",0.855480861310855,-0.105451411515849,0.02,0.022,1,0.0266226822310624,1.15517121518945,0.06,0.029,1,0.855480861310855,0.0525365972529487
"SRM",0.442171050520689,0.1684597537605,0.265,0.245,1,0.0266245469933684,0.493945423639432,0.315,0.257,1,0.442171050520689,0.0525402274841348
"IMMP2L",0.322786486506694,0.576902977245089,0.04,0.027,1,0.0266380715989077,0.812901037428167,0.105,0.062,1,0.322786486506694,0.052566556339307
"NOP9",0.0266679358360572,-1.94930392086879,0.005,0.034,1,0.114173820369994,-0.878244976220698,0.025,0.051,1,0.114173820369994,0.0526246928703583
"MDM4",0.0266774696788217,-0.344078788515272,0.27,0.36,1,0.083064949855065,-0.414392878862253,0.195,0.257,1,0.083064949855065,0.052643251969179
"SDR39U1",0.286049711753794,0.410978194917207,0.165,0.137,1,0.0267285003915206,0.446160050501795,0.28,0.213,1,0.286049711753794,0.0527425880498617
"DHX57",0.0267477164813845,-1.52750258197119,0.02,0.058,1,0.286055630975145,-0.233745342178081,0.045,0.066,1,0.286055630975145,0.0527799926258005
"HNRNPC",0.0267554733119394,-0.20125248787097,0.585,0.675,1,0.221778217393539,-0.103517546264527,0.635,0.691,1,0.221778217393539,0.0527950912717329
"ITGA5",0.0267748993573036,-1.02785993027961,0.03,0.073,1,0.847991645163773,0.21707725788992,0.115,0.113,1,0.847991645163773,0.0528329034790134
"POLR1E",0.0268027216883792,1.24963577784201,0.08,0.044,1,0.12451948242273,0.469771657933643,0.135,0.099,1,0.12451948242273,0.0528870574868537
"SOCS3",0.0268379077577148,0.455634902766606,0.24,0.18,1,0.0465052049857566,0.277275774078308,0.285,0.215,1,0.0465052049857566,0.0529555422226181
"ANKRD11",0.0268874191038899,-0.609067343727834,0.145,0.215,1,0.69387067823244,0.171690066885642,0.39,0.394,1,0.69387067823244,0.0530519049017117
"TM9SF4",0.0269071344160141,-0.714523438071151,0.04,0.088,1,0.0512725173918895,-0.439124262300655,0.12,0.182,1,0.0512725173918895,0.0530902749495468
"SUN1",0.0269536801791071,-0.674521023145074,0.06,0.115,1,0.253112275347444,-0.394831884054593,0.065,0.091,1,0.253112275347444,0.0531808594830166
"RP11-356N1.2",0.0269943189116252,-3.2743158027379,0,0.024,1,0.155949988045387,-1.83919026526019,0,0.01,1,0.155949988045387,0.053259944569748
"FAM212B",0.0269943189116252,-3.2725866964125,0,0.024,1,0.290230177314311,-0.583872348362099,0.03,0.047,1,0.290230177314311,0.053259944569748
"RP11-126K1.6",0.0269943189116252,-3.14819476314969,0,0.024,1,0.38526258053072,-0.624931867556792,0.005,0.012,1,0.38526258053072,0.053259944569748
"CXorf23",0.0269943189116252,-2.94942718631232,0,0.024,1,0.521524609174371,-0.769642217546218,0.015,0.022,1,0.521524609174371,0.053259944569748
"IKBKAP",0.0269943189116252,-3.36071660108745,0,0.024,1,0.380352825110292,-0.237595304935809,0.055,0.073,1,0.380352825110292,0.053259944569748
"SVIL-AS1",0.0269943189116252,-2.80227508501362,0,0.024,1,0.659620997899718,0.600940805033984,0.045,0.039,1,0.659620997899718,0.053259944569748
"GAS6",0.110772797476098,-1.20513356642671,0.005,0.022,1,0.0269943189116252,-2.74037702985261,0,0.024,1,0.110772797476098,0.053259944569748
"DHRS9",0.163130321441604,-0.320446547901533,0.015,0.034,1,0.0269943189116252,-2.70953528573904,0,0.024,1,0.163130321441604,0.053259944569748
"XYLT2",0.3126849518579,1.03590663856313,0.03,0.019,1,0.0269943189116252,-3.15158222385564,0,0.024,1,0.3126849518579,0.053259944569748
"PIN4",0.429459376853772,-0.157602054513312,0.175,0.207,1,0.0270115413301211,-0.50156233417264,0.165,0.244,1,0.429459376853772,0.0532934592952134
"ERI3",0.0271151895074071,-0.69045752316635,0.05,0.102,1,0.180559329578937,0.583527798428303,0.17,0.137,1,0.180559329578937,0.0534951455127915
"SNAPC3",0.0271603750240192,-0.932137784618595,0.04,0.087,1,0.124662324433225,-0.399914980740549,0.065,0.102,1,0.124662324433225,0.0535830640765931
"MATR3.1",0.727072759206788,-0.331427128651377,0.01,0.013,1,0.0272093107125391,0.283795438229846,0.45,0.37,1,0.727072759206788,0.0536782748356267
"ZNF622",0.556124767781751,0.442353985494041,0.145,0.136,1,0.02721635982374,0.641938370093402,0.235,0.176,1,0.556124767781751,0.0536919894054248
"AK3",0.68795850533833,0.296431563839638,0.08,0.092,1,0.0272205636064665,0.616756822579423,0.155,0.1,1,0.68795850533833,0.0537001681298794
"TIMM9",0.027258688345623,-0.488604809040192,0.095,0.16,1,0.0544188023719418,0.53630993526338,0.23,0.183,1,0.0544188023719418,0.0537743406009222
"SLC8B1",0.927308833618328,0.172053958488588,0.07,0.073,1,0.0272679555040913,-0.700382647559258,0.065,0.122,1,0.927308833618328,0.0537923696108096
"KLHDC10",0.0272991163109537,-1.76735540543985,0.015,0.05,1,0.405136391928832,-0.240978315569268,0.04,0.055,1,0.405136391928832,0.0538529908705484
"RAB3GAP1",0.0273585352912362,-0.655862500976148,0.055,0.108,1,0.0975158496687198,-0.411880069664181,0.12,0.169,1,0.0975158496687198,0.0539685811291906
"LRPAP1",0.0274489398788379,-0.412523739425535,0.235,0.318,1,0.0516856703615852,-0.353396585296954,0.26,0.337,1,0.0516856703615852,0.0541444354572037
"ACADM",0.0274563443101555,-0.47790613396183,0.1,0.166,1,0.621312001348366,0.119839672165313,0.185,0.173,1,0.621312001348366,0.0541588377774332
"ZMIZ2",0.222543106411529,-0.686836244390792,0.03,0.05,1,0.0275045053907804,-0.564403078130447,0.085,0.147,1,0.222543106411529,0.0542525129647694
"MRPL30",0.0978225879184427,0.668025767939918,0.11,0.076,1,0.0275371533417291,0.863215085517043,0.145,0.097,1,0.0978225879184427,0.0543160118692922
"PFDN1",0.0456172983223463,-0.235448361741876,0.185,0.269,1,0.027541940901825,-0.393393609079663,0.16,0.239,1,0.0456172983223463,0.0543253232950105
"LINC00920",0.0277070504101657,1.18614447060806,0.035,0.013,1,0.230633120922298,0.96581998384105,0.02,0.01,1,0.230633120922298,0.0546464201779
"RP5-1009E24.8",0.0277393902449132,2.80607812286923,0.015,0.003,1,0.159919534806224,2.3616811736793,0.01,0.003,1,0.159919534806224,0.0547093067186669
"ACYP2",0.0442529963636084,-0.640344843987888,0.07,0.121,1,0.0277434104197736,-0.654520186557195,0.12,0.187,1,0.0442529963636084,0.0547171240178272
"FAM177A1",0.354988402187678,0.261071169191955,0.22,0.199,1,0.0277485384046075,0.494818910019303,0.365,0.309,1,0.354988402187678,0.0547270954256231
"DTX2",0.1452721772177,-0.64390668757376,0.02,0.042,1,0.0278114185757817,-0.770653321290036,0.085,0.144,1,0.1452721772177,0.0548493621483661
"MYB",0.0278691848631505,2.43992025175808,0.015,0.003,1,0.0472781293145944,1.70921375996852,0.02,0.006,1,0.0472781293145944,0.0549616782613646
"LAPTM4B",0.778113980212609,0.508532270184627,0.01,0.008,1,0.0278691848631505,2.82357221185759,0.015,0.003,1,0.778113980212609,0.0549616782613646
"TRAPPC1",0.039008283782474,-0.201525967193167,0.51,0.631,1,0.027912796096195,-0.279344055053478,0.515,0.594,1,0.039008283782474,0.0550464680064823
"IFIH1",0.159108942838644,-0.645014141884106,0.02,0.041,1,0.0279673269027239,-0.611316267791086,0.055,0.108,1,0.159108942838644,0.0551524824313641
"PRSS22",0.0279995027504555,2.83443247896165,0.015,0.003,1,0.271922211829147,1.74033156841307,0.01,0.004,1,0.271922211829147,0.0552150333466382
