"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GUCY1A3",0.0258300305593589,-2.87233925025259,0,0.016,1
"CLIC5",0.0258300305593589,-3.16619587338479,0,0.016,1
"DLG3",0.0258300305593589,-3.43556484576402,0,0.016,1
"TMSB15B",0.0258300305593589,-3.21853742120414,0,0.016,1
"SAMD12",0.0258300305593589,-3.12521521287797,0,0.016,1
"NIPSNAP3B",0.0258300305593589,-3.17758548194267,0,0.016,1
"SLC29A2",0.0258300305593589,-3.17110853845116,0,0.016,1
"ANKRD16",0.0258300305593589,-3.30087494240236,0,0.016,1
"FAM66C",0.0258300305593589,-3.23181843876579,0,0.016,1
"PRH1",0.0258300305593589,-3.30639566860134,0,0.016,1
"SSPN",0.0258300305593589,-3.69726899258392,0,0.016,1
"RP11-493L12.4",0.0258300305593589,-3.09567948904086,0,0.016,1
"TRAV6",0.0258300305593589,-4.36217582227709,0,0.016,1
"RP11-164H13.1",0.0258300305593589,-4.06401002176298,0,0.016,1
"CTD-2506J14.1",0.0258300305593589,-3.07790879480771,0,0.016,1
"SEMA7A",0.0258300305593589,-2.99049321030596,0,0.016,1
"KDM8",0.0258300305593589,-3.18677868108091,0,0.016,1
"EPN2",0.0258300305593589,-3.6049812495019,0,0.016,1
"LINC01480",0.0258300305593589,-3.36852062978381,0,0.016,1
"ZNF416",0.0258300305593589,-3.29582751407656,0,0.016,1
"TNS3",0.02585750267258,1.12419470827907,0.077,0.045,1
"DHRS1",0.0258831913617141,-0.445783210028155,0.073,0.12,1
"BMPR2",0.0258998824348202,-1.00706462688815,0.023,0.055,1
"SERPINF2",0.0259360676341752,2.10912914510175,0.027,0.01,1
"INF2",0.0259416976886209,-0.794820456072772,0.057,0.098,1
"NECAB3",0.0259872025588368,-0.942729613430139,0.023,0.055,1
"DDX46",0.0260140388102295,0.43312894539282,0.453,0.414,1
"RP4-728D4.2",0.0260346162646351,-0.886305837297099,0.06,0.101,1
"TTC39C",0.0260350310082759,-0.466480300332444,0.187,0.246,1
"RP11-38L15.3",0.0260436725667708,1.93197170576097,0.027,0.01,1
"MVP",0.0260555904364306,-0.19610784532018,0.23,0.313,1
"OXLD1",0.0260829640089473,-0.423444092298492,0.15,0.208,1
"TMEM97",0.0261266115731832,-1.08259539040036,0.007,0.029,1
"SPATA5L1",0.0261427687102345,-0.890440098488478,0.03,0.064,1
"POLR2B",0.0261443132098518,-0.220058675808125,0.13,0.194,1
"RGS12",0.0261866172011626,-0.253070583966015,0.013,0.04,1
"KIF16B",0.0262034507926663,-1.27329515455544,0.01,0.035,1
"TFAP4",0.0262162894505639,-0.717916209929459,0.043,0.082,1
"HMG20A",0.0262368073284836,-0.283640340840127,0.063,0.109,1
"MORC2",0.0262895332201796,-1.19924059402005,0.007,0.029,1
"PCCB",0.0262922255458632,-0.493042670958422,0.033,0.069,1
"CDCA4",0.0263095562260002,-1.0190915706142,0.023,0.055,1
"ZNF552",0.0263303982377044,-1.01787166205377,0.007,0.029,1
"LRRC8A",0.0263349845442558,-0.990586346739106,0.027,0.059,1
"IQGAP2",0.0263680123359685,0.639395796727525,0.33,0.291,1
"VWA9",0.0263834174868261,-0.802144092253035,0.047,0.085,1
"FAAH",0.0263846789040953,1.67118625484475,0.043,0.021,1
"HPS6",0.0263980698416451,-0.819442925715916,0.023,0.055,1
"SIK3",0.0264061556962475,0.769945106139075,0.12,0.08,1
"SMCR5",0.0264139504474816,2.8908034409383,0.017,0.005,1
"DNM2",0.026415923023125,-0.295763469221122,0.203,0.279,1
"ADCK5",0.0264484355329246,-0.85485927274898,0.027,0.059,1
"RPAP3",0.026487226050906,-0.270550355355018,0.11,0.167,1
"RP11-365P13.5",0.0264890066280938,2.84070216611677,0.017,0.005,1
"WDR7",0.0265057493080188,-0.728472367929219,0.04,0.077,1
"ASMTL",0.0265130162374276,-0.44189835167671,0.083,0.133,1
"DUS4L",0.0265424782701656,-1.45216931084905,0.02,0.049,1
"TRIM13",0.026574607169792,-0.519359037270107,0.047,0.086,1
"POP7",0.0265786600023139,-0.441823793151853,0.09,0.141,1
"ABHD15",0.026635359427705,-0.753209584271557,0.023,0.055,1
"PTGFRN",0.0266396718864528,2.92836738789406,0.017,0.005,1
"TPT1-AS1",0.0266573001764744,-0.675312213359322,0.05,0.09,1
