"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"MOXD1",0.000106658901161921,5.6608060156443,0.015,0,1,1.69796954825922e-11,6.94773159887293,0.045,0,5.72113859590461e-07,0.000106658901161921,3.39593909648961e-11
"NBEAL2",0.0164752108840242,-0.817562049917859,0.035,0.086,1,1.76273063760655e-11,-3.62008151113538,0.02,0.226,5.93934461035153e-07,0.0164752108840242,3.52546127518204e-11
"SIDT1",1.84109411506038e-11,2.26466540031269,0.155,0.036,6.20338251128443e-07,0.000697066242439564,0.751943182322424,0.215,0.124,1,0.000697066242439564,3.68218823008684e-11
"RPS28",1.93148897192929e-11,0.245897370211175,1,1,6.50795894201857e-07,0.000361477740228918,0.111043919653476,1,0.999,1,0.000361477740228918,3.86297794382128e-11
"VCPKMT",0.00203310898255536,1.39941475268721,0.105,0.05,1,1.93807318946387e-11,1.77728639747946,0.25,0.088,6.53014380457956e-07,0.00203310898255536,3.87614637889017e-11
"OSTC",2.01783722269207e-11,-1.29224168363727,0.18,0.448,6.79890073813866e-07,0.00724807824346134,-0.524800503075321,0.29,0.4,1,0.00724807824346134,4.03567444534341e-11
"SLC16A3",1.83858336050603e-08,-2.36467704166963,0.04,0.209,0.0006194922774889,2.1580576316916e-11,-3.18019021485415,0.04,0.253,7.27135938422166e-07,1.83858336050603e-08,4.31611526333661e-11
"LGALS2",2.19935690168591e-11,-3.34156364078125,0.085,0.305,7.41051314454052e-07,5.0935837789539e-06,-5.99493481366535,0,0.096,0.171623211848073,5.0935837789539e-06,4.39871380332344e-11
"MGAT1",0.000685376348483175,-0.675377356200318,0.18,0.312,1,2.26351351273047e-11,-1.19464226072108,0.245,0.504,7.62668242979405e-07,0.000685376348483175,4.52702702540971e-11
"RP1-313I6.12",2.23154509090347e-08,1.59761439243885,0.24,0.103,0.000751896802929014,2.30538637231955e-11,2.10722281220174,0.22,0.072,7.76776884289348e-07,2.23154509090347e-08,4.61077274458594e-11
"PLBD1",3.2067636181585e-08,-3.82021120686979,0.015,0.163,0.00108048693350233,2.41694505413598e-11,-5.7563005046589,0.005,0.198,8.14365466540577e-07,3.2067636181585e-08,4.83389010821353e-11
"POU2F2",1.10771796388579e-09,0.985031220038044,0.545,0.354,3.73234490751678e-05,2.4852586518363e-11,0.819859796874809,0.675,0.421,8.37383050149722e-07,1.10771796388579e-09,4.97051730361082e-11
"CTB-133G6.1",0.0555913157791121,1.15344755387196,0.065,0.036,1,2.49640283363977e-11,1.46402840449468,0.43,0.233,8.41137970766582e-07,0.0555913157791121,4.9928056672172e-11
"FAM111B",4.74731670494655e-10,4.81063719312978,0.05,0.002,1.59956089056469e-05,2.50108094842139e-11,4.69609012825916,0.065,0.004,8.42714214761102e-07,4.74731670494655e-10,5.00216189678022e-11
"RNF125",9.11484855136265e-10,-2.97341216544401,0.025,0.208,3.07115707089613e-05,2.51907014852101e-11,-2.43634297537835,0.07,0.293,8.48775495842668e-07,9.11484855136265e-10,5.03814029697854e-11
"LIMS2",2.65940641766139e-11,3.9978932393978,0.08,0.008,8.9606039836683e-07,2.74615556668584e-08,2.88039301535859,0.1,0.022,0.000925289656639126,2.74615556668584e-08,5.31881283525205e-11
"ITGAM",1.47544829205094e-06,-2.48784739505558,0.03,0.158,0.0497137547523645,2.68461583230823e-11,-3.15541830197194,0.04,0.252,9.04554458537934e-07,1.47544829205094e-06,5.36923166454438e-11
"HSBP1",2.91566187498699e-11,-1.58389913123928,0.12,0.374,9.82403112158118e-07,1.66407330987458e-05,-1.17746586097431,0.245,0.383,0.560692861029142,1.66407330987458e-05,5.83132374988897e-11
"NUCB2",9.77728395004656e-08,-1.92063579457579,0.075,0.24,0.00329435805412869,3.10439369954068e-11,-2.21106939238816,0.105,0.332,1.04599441312324e-06,9.77728395004656e-08,6.20878739898498e-11
"TNFRSF17",3.11804890502938e-11,6.3139049380627,0.05,0.001,1.0505953980606e-06,2.26420069999311e-10,6.37755900315143,0.04,0,7.62899783855677e-06,2.26420069999311e-10,6.23609780996153e-11
"IGLV2-14",0.00156681868916526,4.55206589770976,0.01,0,1,3.13221747467485e-11,7.42422658514676,0.095,0.013,1.05536935591694e-06,0.00156681868916526,6.26443494925158e-11
"FAM110A",3.3867841463664e-11,-2.59340394246891,0.035,0.249,1.14114305027669e-06,2.0852772373096e-06,-1.66520273140215,0.12,0.274,0.0702613312339096,2.0852772373096e-06,6.77356829261808e-11
"ADRBK1",3.98082640012887e-07,-1.27603172584719,0.095,0.274,0.0134129964725942,3.59815791999665e-11,-1.75472248779052,0.165,0.403,1.21236332956367e-06,3.98082640012887e-07,7.19631583986382e-11
"PIM1",9.05862193428157e-11,-2.17199488437495,0.07,0.29,3.05221207453683e-06,3.61921666051327e-11,-1.98149542553906,0.13,0.367,1.21945886159334e-06,9.05862193428157e-11,7.23843332089552e-11
"C9orf142",3.98121282521731e-07,-1.06349723932988,0.205,0.404,0.0134142984932872,3.7361399567861e-11,-1.3244474974385,0.32,0.553,1.25885499703951e-06,3.98121282521731e-07,7.47227991343262e-11
"COL4A4",7.58361550851183e-06,5.64602869046002,0.02,0,0.255522340943798,3.78509496657174e-11,3.57237757765723,0.06,0.003,1.27534989803668e-06,7.58361550851183e-06,7.57018993300019e-11
"TAGAP",0.0022713320171632,0.830098710383165,0.39,0.329,1,4.12302362773959e-11,0.913274689895872,0.685,0.497,1.38921158113058e-06,0.0022713320171632,8.24604725530917e-11
"LDHB",7.76269273508407e-08,-1.03926382317527,0.545,0.691,0.00261556169015923,4.20738489977217e-11,-1.33186543903845,0.485,0.67,1.41763626812924e-06,7.76269273508407e-08,8.41476979936732e-11
"NEK8",7.0191272469292e-09,2.24515417562619,0.11,0.024,0.000236502473458032,4.23957363206131e-11,2.45722426398371,0.12,0.022,1.42848193958674e-06,7.0191272469292e-09,8.47914726394287e-11
"SH2D1A",4.38324108775894e-11,-4.7380424380083,0.01,0.202,1.4768892521095e-06,4.24712411160294e-09,-4.59504703998585,0.015,0.175,0.000143102599816349,4.24712411160294e-09,8.76648217532575e-11
"MALAT1",6.86351653435904e-06,0.158803097785364,1,1,0.231259326108694,4.41254449592747e-11,0.317213955370144,1,1,1.4867627424578e-06,6.86351653435904e-06,8.82508899166021e-11
"PRKCE",0.0182354842578169,1.56660345213929,0.04,0.015,1,4.42096811245217e-11,2.17693038829123,0.17,0.045,1.48960099580963e-06,0.0182354842578169,8.84193622470886e-11
"PAK1",7.18836730308149e-09,-3.02249217181448,0.025,0.191,0.000242204847910028,4.67085413189925e-11,-2.90593838624157,0.055,0.266,1.57379759120213e-06,7.18836730308149e-09,9.34170826358034e-11
"ZNF667-AS1",0.00190721404958003,1.9560197851985,0.06,0.021,1,4.72805663553566e-11,3.25552139633738,0.1,0.015,1.59307140277739e-06,0.00190721404958003,9.45611327084777e-11
"MTSS1",0.920973191800869,0.325636336113644,0.205,0.213,1,4.82519064805173e-11,1.0115240127584,0.535,0.309,1.62579973695455e-06,0.920973191800869,9.65038129587062e-11
"RIN3",4.16485477248811e-07,-1.52357345331377,0.09,0.259,0.0140330616704214,4.90187269606567e-11,-1.33244660569708,0.19,0.446,1.65163698621237e-06,4.16485477248811e-07,9.80374539189105e-11
"ZNF395",0.365139716668645,0.990187879383881,0.045,0.033,1,5.03512029270558e-11,2.06750191399142,0.16,0.04,1.69653343142422e-06,0.365139716668645,1.00702405851576e-10
"RUNX3",4.50994911027911e-06,-1.97361028418053,0.075,0.211,0.151958225321744,5.17465362420797e-11,-2.05326674518217,0.1,0.332,1.74354779214063e-06,4.50994911027911e-06,1.03493072481481e-10
"EHBP1L1",9.43654591887612e-06,-1.58888389367866,0.045,0.171,0.317954978190612,5.18185909564133e-11,-2.50616520678582,0.06,0.279,1.74597560368539e-06,9.43654591887612e-06,1.03637181910141e-10
"S100A12",8.78572900960145e-10,-3.99266098776107,0.07,0.269,2.96026353249511e-05,5.2157775446992e-11,-7.77782274794636,0.005,0.192,1.75740408591095e-06,8.78572900960145e-10,1.04315550891263e-10
"RPS26",8.93866408396314e-09,-0.555392854208662,0.685,0.828,0.000301179347645054,5.30063208756534e-11,-0.504499887696105,0.925,0.941,1.78599497558427e-06,8.93866408396314e-09,1.06012641748497e-10
"TNFSF10",3.93309513933193e-05,-0.862051281225788,0.155,0.312,1,5.34453618918122e-11,-1.97070549951681,0.13,0.367,1.80078802358272e-06,3.93309513933193e-05,1.06890723780768e-10
"TCF7L2",1.97013376527528e-10,-5.42658854777038,0.005,0.183,6.63816870871854e-06,5.39697749076137e-11,-6.81241783173283,0,0.184,1.81845759573714e-06,1.97013376527528e-10,1.07939549812315e-10
"ARRB1",4.16351449506687e-06,-2.85336502809882,0.015,0.126,0.140285457396783,5.39697749076137e-11,-6.28675774095798,0,0.184,1.81845759573714e-06,4.16351449506687e-06,1.07939549812315e-10
"CD44",1.12036664741319e-09,-0.827852664203016,0.525,0.716,3.774963381794e-05,5.41511393945415e-11,-0.880635602883281,0.55,0.741,1.82456849075968e-06,1.12036664741319e-09,1.0830227878615e-10
"NR4A2",5.49858065819844e-11,-1.32771030633178,0.215,0.48,1.85269176697338e-06,7.92966997633311e-06,0.587688235218009,0.725,0.619,0.267182300182568,7.92966997633311e-06,1.09971613160945e-10
"GIMAP8",2.78863260057167e-05,-5.06228715183733,0,0.082,0.939601868436617,5.74160734974798e-11,-5.00769271899247,0.005,0.192,1.93457718042408e-06,2.78863260057167e-05,1.14832146991663e-10
"FHL3",1.93223873150115e-06,-3.42041497350625,0.01,0.123,0.0651048518191997,5.74610372171426e-11,-4.198488898262,0.005,0.194,1.9360921879944e-06,1.93223873150115e-06,1.14922074430983e-10
"JUP",0.00010697069857135,2.41393332134954,0.09,0.032,1,7.10457907470325e-11,1.48814539815826,0.36,0.175,2.39381687343051e-06,0.00010697069857135,1.42091581489017e-10
"DSTN",9.04279161039589e-11,-1.45508971359185,0.16,0.413,3.04687820520679e-06,7.11361369303409e-11,-1.39824153000056,0.16,0.408,2.39686099773091e-06,9.04279161039589e-11,1.42272273855621e-10
"CD300LF",5.9717533789106e-09,-4.39225260851947,0.005,0.159,0.000201212258349014,7.12060023711256e-11,-6.33318024498792,0,0.182,2.39921504389271e-06,5.9717533789106e-09,1.42412004737181e-10
"NPM1",0.00097888128626291,0.161555698390012,0.93,0.901,1,7.88102216809677e-11,0.382967247032429,0.965,0.873,2.65543160931853e-06,0.00097888128626291,1.57620443355724e-10
"GAS7",0.00473719035705883,-1.25714267841494,0.025,0.083,1,8.17638894018598e-11,-6.43489065044496,0,0.181,2.75495248950627e-06,0.00473719035705883,1.63527778797034e-10
"SULT1A1",8.58326317707658e-11,-2.59071574735558,0.04,0.25,2.89204469488418e-06,5.02041294948265e-10,-4.13533128074487,0.025,0.206,1.69157793919868e-05,5.02041294948265e-10,1.71665263534164e-10
"TLN1",0.000136259045801699,-0.733795153039257,0.21,0.362,1,9.757277769507e-11,-1.381023835361,0.25,0.489,3.28761717165769e-06,0.000136259045801699,1.95145555380619e-10
"ATP10D",0.218526671004136,1.11854689188351,0.065,0.046,1,9.97178882596226e-11,1.97606525542743,0.2,0.063,3.35989452701972e-06,0.218526671004136,1.99435776509301e-10
"FAM212A",1.03601374749508e-10,3.80114040763518,0.07,0.006,3.49074472080991e-06,1.98116798743792e-10,3.41001509464934,0.085,0.011,6.67534741687334e-06,1.98116798743792e-10,2.07202749488282e-10
"TSTD1",1.20949908497812e-05,0.609903017500762,0.555,0.412,0.407528621692528,1.06336854814062e-10,0.937706028041005,0.58,0.367,3.582913986105e-06,1.20949908497812e-05,2.12673709616816e-10
"CD33",1.17169571835574e-07,-2.51331501325128,0.02,0.165,0.00394791155342783,1.07739841838117e-10,-6.29353030384491,0,0.179,3.63018623089353e-06,1.17169571835574e-07,2.15479683664627e-10
"GNG2",1.60116730018712e-08,-1.60598511936681,0.12,0.319,0.000539497310125048,1.08365584069482e-10,-1.46304976710305,0.28,0.523,3.65126998963714e-06,1.60116730018712e-08,2.16731168127221e-10
"ATP5I",1.1116802342356e-10,-0.799103856688106,0.52,0.767,3.74569538123343e-06,3.07587017710229e-08,-0.896888383124114,0.37,0.571,0.00103638369747285,3.07587017710229e-08,2.22336046834762e-10
"TMEM50A",1.24811054118057e-10,-1.08424878841764,0.23,0.508,4.2053836574538e-06,2.92001669847729e-06,-0.670614427740226,0.36,0.554,0.0983870426384937,2.92001669847729e-06,2.49622108220535e-10
"FKBP5",6.33453998759619e-05,-2.35085983620885,0.03,0.126,1,1.30717594957738e-10,-2.1232270107396,0.07,0.288,4.40439864450601e-06,6.33453998759619e-05,2.61435189898388e-10
"HACD4",1.49094859185116e-06,-1.14298403807521,0.11,0.282,0.0502360218538331,1.32841818193641e-10,-1.92326958709216,0.1,0.326,4.47597222221653e-06,1.49094859185116e-06,2.65683636369634e-10
"HMOX1",2.50975152694101e-07,-3.25994073517686,0.025,0.163,0.00845635679487503,1.34457471872044e-10,-3.5091910384639,0.035,0.232,4.53041005725665e-06,2.50975152694101e-07,2.68914943726008e-10
"RGS18",1.35007923198028e-10,-3.08561785243049,0.02,0.215,4.54895696423434e-06,4.35557865622962e-07,-3.94957048614953,0.005,0.126,0.0146756867243001,4.35557865622962e-07,2.70015846377827e-10
"PGK1",1.35244489115015e-10,-0.905511550948247,0.43,0.664,4.55692781624132e-06,6.63282846050125e-05,-0.457051900148951,0.705,0.731,1,6.63282846050125e-05,2.70488978211739e-10
"CCL3",9.37586054373301e-10,-3.22825756571134,0.085,0.282,3.1591024516054e-05,1.44676262291162e-10,-4.19767288022381,0.04,0.238,4.87472198163842e-06,9.37586054373301e-10,2.89352524561393e-10
"BLOC1S2",7.3872872689475e-08,1.20665733138649,0.435,0.296,0.00248907257239917,1.50523827661062e-10,1.39006991228515,0.425,0.237,5.07174984921181e-06,7.3872872689475e-08,3.01047655299465e-10
"DGCR6L",1.51791683516357e-10,-1.68271277848151,0.095,0.33,5.11446898440015e-06,9.61613275987772e-08,-1.33521587764018,0.13,0.325,0.0032400597721132,9.61613275987772e-08,3.03583367009674e-10
"CEBPA",1.58566776766403e-08,-3.95022547518262,0.01,0.16,0.00053427489763672,1.53583655925415e-10,-3.21908886703994,0.015,0.205,5.17484770275092e-06,1.58566776766403e-08,3.07167311827241e-10
"TAPBP",0.00681326191496541,0.332512422994081,0.595,0.567,1,1.57162770751681e-10,0.658863570273811,0.8,0.691,5.29544239770715e-06,0.00681326191496541,3.14325541478661e-10
"LPAR6",1.57460532535114e-10,-2.84961982281883,0.025,0.222,5.30547518323814e-06,4.55469272857302e-08,-3.86066070934347,0.005,0.144,0.00153465816796539,4.55469272857302e-08,3.14921065045434e-10
"PLXDC2",0.000106461066088624,-2.41111440263687,0.01,0.091,1,1.62710109070659e-10,-6.33334452891291,0,0.176,5.48235441502678e-06,0.000106461066088624,3.25420218114842e-10
"ZNF669",0.107228875775979,1.2144766141486,0.08,0.053,1,1.66392098183368e-10,2.08466532433916,0.185,0.056,5.60641535619039e-06,0.107228875775979,3.32784196339049e-10
"NUCB1",8.79507354938101e-06,-0.745657564435984,0.145,0.315,0.296341208172844,1.78379723680283e-10,-1.2506255468069,0.245,0.487,6.01032640968345e-06,8.79507354938101e-06,3.56759447328746e-10
"C20orf27",5.89306823677188e-07,-1.36801587517351,0.115,0.287,0.0198561041169792,1.82215990643858e-10,-2.03958634085893,0.135,0.346,6.13958558875416e-06,5.89306823677188e-07,3.64431981254513e-10
"GIMAP2",1.83769576449491e-10,-1.7050815717954,0.08,0.305,6.19193210888914e-06,5.48401134834923e-10,-2.67008468303856,0.045,0.238,1.84778278371279e-05,5.48401134834923e-10,3.6753915286521e-10
"TCF3",1.53686149086986e-06,2.02879837881922,0.115,0.036,0.0517830110733691,1.85206408286891e-10,1.97171555138249,0.17,0.047,6.24034472081851e-06,1.53686149086986e-06,3.7041281653948e-10
"OPN3",4.00125989683266e-06,1.81337695687973,0.175,0.078,0.13481845096388,1.86874781287001e-10,1.90285119690838,0.25,0.099,6.2965588806842e-06,4.00125989683266e-06,3.73749562539078e-10
"UBE2F",1.39650053169396e-06,-1.60645310350983,0.07,0.222,0.0470536889148963,1.88391600514733e-10,-2.45865950714674,0.055,0.263,6.34766658774341e-06,1.39650053169396e-06,3.76783200993974e-10
"P4HB",7.95587974004048e-08,-1.06761854403867,0.28,0.494,0.00268065411960924,1.90273483293623e-10,-1.04007281046475,0.39,0.62,6.41107474609532e-06,7.95587974004048e-08,3.80546966551041e-10
"ZNF439",1.09631350539689e-06,1.99236702704664,0.12,0.038,0.0369391872508427,1.91373970216175e-10,2.41962520955526,0.14,0.033,6.44815455246381e-06,1.09631350539689e-06,3.82747940395726e-10
"RGCC",1.9236429399617e-10,-3.08421044476689,0.05,0.247,6.48152252190694e-06,1.18582246477027e-08,-2.553515171293,0.075,0.254,0.000399551021279695,1.18582246477027e-08,3.84728587955335e-10
"ZNF107",0.0544635167039609,0.955568262686382,0.06,0.032,1,2.11533656190757e-10,1.63840217928109,0.245,0.091,7.12741501169136e-06,0.0544635167039609,4.23067312336766e-10
"PAG1",0.000172374076815989,-0.92928480884195,0.115,0.242,1,2.1671988301434e-10,-1.61375032341345,0.115,0.346,7.30215973828518e-06,0.000172374076815989,4.33439765981713e-10
"SSBP2",0.0957666039614596,0.794010900737676,0.14,0.105,1,2.22678529263942e-10,1.68100506598367,0.28,0.12,7.50293036501925e-06,0.0957666039614596,4.45357058478297e-10
"RBP7",5.77590649725163e-09,-3.58477589189048,0.02,0.184,0.000194613393518396,2.26343821592109e-10,-5.69672974126468,0.005,0.182,7.62642872472453e-06,5.77590649725163e-09,4.52687643132986e-10
"GNG3",2.26420069999311e-10,7.1587507179695,0.04,0,7.62899783855677e-06,1.13821757495962e-05,4.56155840419408,0.025,0.001,0.383511029706894,1.13821757495962e-05,4.52840139947354e-10
"BHLHE41",2.26420069999311e-10,6.26238516252909,0.04,0,7.62899783855677e-06,7.58361550851183e-06,4.93822860788918,0.02,0,0.255522340943798,7.58361550851183e-06,4.52840139947354e-10
"ZNF608",3.02828261740433e-09,6.78312535902086,0.035,0,0.000102034954510822,2.26420069999311e-10,6.15026116842425,0.04,0,7.62899783855677e-06,3.02828261740433e-09,4.52840139947354e-10
"NDUFB1",2.42166955399314e-10,-0.867022452236082,0.43,0.689,8.15957339522448e-06,0.0272502170351711,-0.476002882561954,0.3,0.388,1,0.0272502170351711,4.84333910739981e-10
"HSPA5",2.46736940851409e-10,-1.23635028001272,0.26,0.511,8.31355448504737e-06,0.561624698809514,-0.10334292236374,0.555,0.601,1,0.561624698809514,4.93473881641938e-10
"LIMS1",9.41739307795088e-08,-1.70807818761651,0.065,0.238,0.00317309642368477,2.49447915248321e-10,-1.86996887188224,0.09,0.308,8.40489805637691e-06,9.41739307795088e-08,4.98895830434416e-10
"CCDC88A",1.53590989089242e-06,-2.62180664481367,0.02,0.143,0.0517509478637292,2.54278491003448e-10,-3.61190841593008,0.015,0.2,8.56765947587019e-06,1.53590989089242e-06,5.08556981942239e-10
"INPP4B",0.000311852329438406,-2.310329890651,0.01,0.082,1,2.56515838033657e-10,-3.56511559935382,0.025,0.212,8.64304464670603e-06,0.000311852329438406,5.13031676001511e-10
"C15orf39",1.54033356435772e-06,-2.97615663280408,0.015,0.134,0.0518999991174692,2.89610752960751e-10,-2.65189403779317,0.045,0.245,9.75814471025956e-06,1.54033356435772e-06,5.79221505837628e-10
"NDUFB8",2.92644153275484e-10,-0.880781436940801,0.345,0.609,9.86035210046416e-06,0.00353854507601239,-0.651777772459631,0.21,0.317,1,0.00353854507601239,5.85288306465327e-10
"PPM1F",1.7133085048847e-06,-2.95813547382143,0.01,0.125,0.0577282167635852,2.95314049715902e-10,-4.19653391151351,0.005,0.182,9.95031159112761e-06,1.7133085048847e-06,5.90628099344594e-10
"AC090498.1",0.000490321432631998,0.280906101012033,0.9,0.862,1,2.95589392680805e-10,0.22146895559708,1,1,9.95958899698704e-06,0.000490321432631998,5.91178785274237e-10
"PLCB2",0.0200783955905366,-0.564144751307948,0.085,0.151,1,2.99248867114393e-10,-1.63353459742702,0.12,0.353,1.00828913285524e-05,0.0200783955905366,5.98497734139236e-10
"PTP4A2",3.2409701868782e-10,-1.01088679829157,0.32,0.57,1.09201249476674e-05,6.98776706301977e-08,-0.774382458274627,0.43,0.616,0.00235445823421388,6.98776706301977e-08,6.48194037270600e-10
"RHOA",3.27840814646616e-10,-0.755920243335025,0.595,0.768,1.10462684087031e-05,9.68036141713945e-09,-0.492160713004063,0.915,0.927,0.000326170097589097,9.68036141713945e-09,6.55681629185751e-10
"TNFAIP8",0.000169482753796492,0.644707380116551,0.46,0.374,1,3.51527823328793e-10,0.919041901336974,0.58,0.365,1.18443784792404e-05,0.000169482753796492,7.03055646534015e-10
"UQCRQ",1.30929795020988e-08,-0.724637269507263,0.45,0.664,0.000441154851343716,3.52605776700096e-10,-0.894142596405208,0.385,0.639,1.1880699040133e-05,1.30929795020988e-08,7.0521155327586e-10
"CORO1B",3.58122419856588e-10,-1.90080311423074,0.07,0.286,1.20665768146479e-05,0.00779957682739107,-0.431661849086842,0.505,0.587,1,0.00779957682739107,7.16244839584923e-10
"SLC25A3",3.63914087461828e-10,-0.785509220043,0.46,0.702,1.22617212629388e-05,2.8105729122663e-05,-0.375395912931996,0.7,0.816,0.946994437059008,2.8105729122663e-05,7.27828174791222e-10
"CTBP2",5.94973350318083e-10,-4.65279019627793,0.005,0.176,2.00470320656175e-05,3.69020659765085e-10,-6.24026619906217,0,0.17,1.24337821101248e-05,5.94973350318083e-10,7.38041319393994e-10
"MATR3.1",0.298834577106335,-0.651096216461356,0.005,0.014,1,3.87990011201729e-10,0.925101076063166,0.545,0.351,1.30729354374311e-05,0.298834577106335,7.75980022252921e-10
"PREX1",0.00518928797010001,-0.850332359496195,0.075,0.153,1,3.9459769049649e-10,-1.70542582164937,0.115,0.341,1.32955745835887e-05,0.00518928797010001,7.8919538083727e-10
"VAV3-AS1",0.000502980633052874,2.49140868315291,0.025,0.003,1,4.06185755778277e-10,5.74183958504871,0.045,0.001,1.36860228551933e-05,0.000502980633052874,8.12371511391565e-10
"FBXO10",0.0287924925590146,1.38951708535796,0.015,0.003,1,4.13045970576926e-10,4.05260592055621,0.055,0.003,1.39171709326189e-05,0.0287924925590146,8.26091940983243e-10
"S1PR5",6.35023705335336e-08,-6.9500749962302,0,0.131,0.00213964887275688,4.22678277067407e-10,-7.27027728937211,0,0.169,1.42417218675092e-05,6.35023705335336e-08,8.45356553956156e-10
"WHSC1L1",4.20783082938996e-07,0.992419731479531,0.425,0.29,0.0141778651965465,4.3348176998783e-10,1.03112614719679,0.575,0.396,1.460573475797e-05,4.20783082938996e-07,8.66963539787753e-10
"TBC1D22A",0.13520628316565,0.682667406724347,0.16,0.127,1,4.37120099134946e-10,1.39270182220724,0.38,0.202,1.47283246202529e-05,0.13520628316565,8.74240198078817e-10
