"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-850A17.1",0.605893439332269,-0.389510908987962,0.014,0.018,1
"EIF5A2",0.606150290992059,-0.185386177515788,0.026,0.032,1
"RIMKLB",0.606179281680522,-0.136546429448047,0.038,0.045,1
"KLHL9",0.60632949404846,0.234457405786102,0.101,0.093,1
"LINC00116",0.606341153823939,0.297922931185496,0.245,0.245,1
"MED11",0.606547425374995,0.130135264528277,0.12,0.134,1
"CREBRF",0.607487105133982,0.28832088519983,0.189,0.185,1
"RASSF3",0.607570149257605,0.308357821479745,0.187,0.184,1
"PPP1R16A",0.607837186929685,0.441210758027325,0.031,0.026,1
"PRMT7",0.608249605893204,0.128731254545542,0.106,0.097,1
"CFAP20",0.608454107515672,0.369341790120642,0.103,0.097,1
"SLC35D1",0.60854672414999,0.406033184323454,0.031,0.026,1
"LRTOMT",0.608612177919785,0.706908333881058,0.014,0.011,1
"MIS18A",0.60874216396903,0.366559991354404,0.05,0.045,1
"C1orf131",0.608885619783461,0.27443590857879,0.108,0.122,1
"OSGIN2",0.609229255608372,-0.124085018721734,0.026,0.032,1
"TTC37",0.609687693277827,0.135735695065989,0.122,0.114,1
"PSMC2",0.609784851086267,0.153208793464816,0.161,0.181,1
"STRIP1",0.609790276236343,-0.10022977900061,0.094,0.103,1
"CYB5D2",0.609840885599181,0.100290322611062,0.072,0.065,1
"ZNF184",0.610085752031117,0.25021719758797,0.034,0.028,1
"PDE12",0.610176097096152,0.232706069600173,0.11,0.103,1
"SEC61A2",0.610746942040707,0.929696437147125,0.014,0.011,1
"C3orf33",0.611292709201895,-0.223694515476961,0.014,0.018,1
"MX2",0.611377543969904,0.120812030796038,0.161,0.177,1
"CCDC34",0.611388553923706,0.46362713650118,0.031,0.026,1
"MED7",0.611545582174694,0.120935713367531,0.06,0.068,1
"TRBV2",0.6118155679596,0.796158124132948,0.014,0.011,1
"LUC7L3",0.611957642081835,0.139198475510997,0.307,0.34,1
"DDX19A",0.61207911369075,0.221892310818474,0.115,0.107,1
"ANKRD16",0.61235019107918,0.954243570001033,0.014,0.011,1
"RP11-395B7.4",0.612605845891472,0.129995850990166,0.017,0.013,1
"CDK20",0.612885020664836,0.647046416340396,0.014,0.011,1
"NRIP3",0.612885020664836,0.674812981251441,0.014,0.011,1
"ALKBH4",0.613110860291284,-0.105950581471618,0.062,0.07,1
"NRG2",0.613420056485649,0.290371174039124,0.014,0.011,1
"PPME1",0.613814419916323,-0.42406261424603,0.062,0.069,1
"GSKIP",0.613873264276302,0.188943244581046,0.072,0.081,1
"NUSAP1",0.61395529831037,0.996490952295966,0.014,0.011,1
"KIAA1524",0.614000313615454,0.150925754895678,0.014,0.018,1
"ABCG1",0.614534902207341,-0.214394998861898,0.07,0.077,1
"NOL9",0.614607107920682,0.46024026877075,0.113,0.105,1
"MTM1",0.614916935329998,0.293688685846524,0.077,0.07,1
"CDC37L1-AS1",0.615026399044903,0.705083286191829,0.014,0.011,1
"SLC22A17",0.615562257490577,0.568769294678219,0.014,0.011,1
"ZCWPW1",0.616346125429749,-0.241769859108937,0.046,0.052,1
