"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RHOC",4.01509107499413e-88,1.82059826373329,0.906,0.319,1.35284478680852e-83
"TYMP",4.2966573078636e-88,1.67307051326144,0.972,0.406,1.44771571331156e-83
"TYROBP",9.99565801923513e-88,1.43134641698279,1,0.573,3.36793701300108e-83
"SLC11A1",1.21426151095035e-87,2.41540289617524,0.699,0.133,4.09133273499609e-83
"TKT",4.28640129167772e-87,1.54437041862768,0.974,0.453,1.44426005121789e-82
"BATF3",7.47250090798976e-87,4.07113727372492,0.432,0.026,2.51778445593807e-82
"NAP1L1",3.24429919371018e-86,1.41343042607032,0.991,0.774,1.09313417032871e-81
"RPS18",3.68893855456158e-86,-1.08476913256124,1,1,1.24295095657398e-81
"PTPN6",1.18304470081457e-85,1.63937632677063,0.96,0.5,3.98615081492462e-81
"MS4A4A",1.96796520329332e-85,4.62513524687005,0.398,0.016,6.6308619559765e-81
"RPL7",2.25641632477073e-85,-1.06934823422415,0.991,1,7.60276916468249e-81
"NEAT1",3.69060689880651e-85,1.40087002965497,0.994,0.709,1.24351308848386e-80
"CEBPA",3.75001971866141e-85,2.92994759304615,0.571,0.082,1.26353164400578e-80
"RPS3A",4.04773458709743e-85,-0.88692532777838,1,1,1.36384369177661e-80
"RPL32",1.1600907975273e-84,-0.901067379471898,1,1,3.90880993318847e-80
"RPL37A",1.37671886636021e-84,-0.954271390287336,0.986,0.998,4.63871654831411e-80
"CAMK1",4.80673549808104e-84,2.55223259394596,0.605,0.097,1.61958145872343e-79
"RPS6",8.32918511604981e-84,-1.11992957761811,0.997,1,2.80643563300182e-79
"CDH23",1.73556865877029e-83,3.97914573010591,0.432,0.029,5.84782503886061e-79
"MT-CO2",2.29845182112723e-83,0.963906445169111,0.997,0.999,7.74440356610608e-79
"ANXA2",6.6197816586098e-83,1.59420838957135,0.955,0.454,2.23046923205199e-78
"MT-CO1",1.43402610563746e-82,0.754102934564329,0.997,1,4.83180756033487e-78
"LINC00877",1.6150789253076e-81,3.12923559414606,0.5,0.055,5.44184693093142e-77
"CTSL",1.96366153751358e-81,3.74087971604658,0.435,0.031,6.61636118449825e-77
"S100A6",2.41031660594079e-81,1.30731840433617,1,0.875,8.12132077205689e-77
"OAS1",7.92504581656026e-81,2.83227588564392,0.568,0.089,2.67026493743181e-76
"PIK3AP1",8.57238829768135e-81,2.29541268128292,0.673,0.136,2.88838051302075e-76
"ATG3",1.38755084384664e-80,1.90675237202495,0.838,0.272,4.67521381325687e-76
"YBX1",1.4482045114532e-80,0.997397355158492,0.994,0.911,4.87958028089043e-76
"RGS19",1.00256602662225e-79,1.77217935071407,0.889,0.331,3.37804597010102e-75
"CASP1",1.01222998890438e-79,1.73143472486554,0.892,0.316,3.41060772461442e-75
"POU2F2",5.17225890356794e-79,1.71072685999139,0.886,0.322,1.74274091496818e-74
"LTA4H",1.09074223735129e-78,1.63345047957895,0.903,0.339,3.67514689453143e-74
"MYD88",2.17639161145798e-78,2.43298211569167,0.659,0.142,7.33313389564651e-74
"SECTM1",2.32229237927929e-78,3.52943296217803,0.426,0.033,7.82473194274364e-74
"GABARAP",4.99401940861743e-78,2.34634263437878,0.798,0.27,1.68268489953956e-73
"TCIRG1",7.31991491681689e-78,1.97178750368659,0.793,0.236,2.46637213207228e-73
"RPL9",1.1323386507197e-77,-0.964892403551044,0.997,0.999,3.81530184973497e-73
"ABI3",1.39066437307371e-77,1.79845923176076,0.824,0.252,4.68570453863456e-73
"RNF130",2.17511310258631e-77,1.6662689446831,0.832,0.237,7.3288260878543e-73
"RPL41",4.88691676191675e-77,-0.766808019977839,1,1,1.64659773376023e-72
"ZFAND5",7.691693590853e-77,1.79159076428014,0.866,0.313,2.59163923850201e-72
"RPL35",2.4280399147487e-76,-0.918950628269641,0.991,0.996,8.18103768875427e-72
"NEURL1",3.80533265151398e-76,4.30328275383488,0.378,0.021,1.28216878360112e-71
"PRAM1",6.23127485362341e-76,2.32460849989441,0.614,0.117,2.09956574917987e-71
"CYBB",6.58925845537969e-76,1.52506193218612,0.835,0.24,2.22018474395563e-71
"HK3",8.5399558257762e-76,3.15107431219287,0.474,0.054,2.87745271593703e-71
"SCIMP",5.73065175986529e-75,2.09294261584819,0.659,0.135,1.93088580396901e-70
"BLVRA",6.24613828841558e-75,2.03739525246893,0.676,0.146,2.10457383489874e-70
"CLEC12A",6.32205993241855e-75,1.98396124796515,0.656,0.135,2.1301548736291e-70
"RPS20",9.76958860194319e-75,-1.2848910583067,0.938,0.995,3.29176518353874e-70
"RHOG",1.12951211197216e-74,1.47977013312747,0.94,0.48,3.80577811007901e-70
"RXRA",2.22933478733264e-74,2.34485655501072,0.582,0.1,7.5115206324386e-70
"CARD16",2.82584209275309e-74,1.49786216478173,0.943,0.438,9.52139234732225e-70
"RPL21",4.16609881016368e-74,-1.00629595109764,1,1,1.40372533309655e-69
"RHOA",5.00234253228763e-74,1.22402649088508,0.991,0.702,1.68548929282899e-69
"LILRB3",1.17183631259217e-73,2.36723076305897,0.571,0.097,3.94838527164807e-69
"INSIG1",3.04379678339068e-73,2.4011777418138,0.631,0.134,1.02557688819565e-68
"RPL34",3.39398787085781e-73,-0.873864406532784,0.997,1,1.14357027320683e-68
"C10orf54",4.3380311645547e-73,1.48758411655952,0.949,0.493,1.46165622058506e-68
"RNF144B",5.84349269882268e-73,2.97488869052425,0.486,0.065,1.96890642994131e-68
"ZYX",7.5025494119736e-73,1.94448157457972,0.807,0.274,2.52790899887038e-68
"ATP6V0C",1.68866824600338e-72,3.84964756987451,0.432,0.05,5.68979878808379e-68
"RNF149",1.33002730121357e-71,1.89624854897035,0.767,0.22,4.48139398870901e-67
"CD83",2.58442716817327e-71,2.10678179783562,0.696,0.175,8.70796890044302e-67
"HSBP1",5.33141566307154e-71,1.73219149240044,0.818,0.27,1.79636719351533e-66
"RPL27A",5.50812692099916e-71,-1.03544974022068,0.972,0.998,1.85590828476146e-66
"LMO2",5.59771603190459e-71,2.45354036255755,0.551,0.095,1.88609443978993e-66
"FGL2",1.95194341880583e-70,1.49601855362676,0.855,0.266,6.57687815532435e-66
"PRELID1",3.51898351301687e-70,1.30696273415348,0.974,0.594,1.1856863048759e-65
"RPS15A",3.96915039824382e-70,-0.728738203023525,1,1,1.33736553518427e-65
"RPS15",1.06411647640394e-69,-0.634207741997314,1,1,3.58543405559542e-65
"NAMPT",2.28121496384617e-69,1.47390526682452,0.818,0.248,7.6863256991833e-65
"RELT",2.77649109013938e-69,2.58716409453394,0.537,0.092,9.35510907911563e-65
"CD300LF",3.60279099081643e-69,2.55326846464268,0.52,0.085,1.21392439644569e-64
"IFNGR2",4.26250969594763e-69,1.81695622778128,0.739,0.198,1.4362100169526e-64
"SOD2",1.43662537389305e-68,1.65014071629012,0.815,0.276,4.84056553479524e-64
"RPS17",2.42984871152108e-68,-1.03501844546504,0.972,0.997,8.18713224859912e-64
"CD300C",2.7525427502728e-68,2.68980558691111,0.489,0.073,9.27441754276916e-64
"DRAP1",4.94049772699648e-68,1.36693706672956,0.946,0.521,1.6646513041342e-63
"RPL27",5.79703739394417e-68,-0.863826177671486,0.994,0.996,1.95325377951555e-63
"GNB2",7.82560375832283e-68,1.58584461236591,0.881,0.386,2.6367589303293e-63
"CALM2",8.95925699927962e-68,1.32367551423618,0.969,0.781,3.01873205333728e-63
"PFN1",9.80221495582109e-68,0.740768310371607,1,0.984,3.30275830721436e-63
"ICAM4",1.43553487105043e-67,4.4941719723381,0.312,0.01,4.8368911945173e-63
"PLXNB2",1.63777910855927e-67,2.58949871240602,0.509,0.081,5.51833292837961e-63
"FGR",1.64409159584746e-67,1.45685802557654,0.912,0.376,5.53960222304844e-63
"FCN1",2.47998482064249e-67,1.37503986329888,0.892,0.337,8.35606085467281e-63
"CARD9",3.79059234700068e-67,3.24702107274704,0.398,0.039,1.27720218539841e-62
